date,temp,pres,rh,ws,VentCoef
2019-04-03 12:00:00,295.9,1010.0,56.0,3.6,6447.6
2019-04-03 13:00:00,296.1,1009.0,56.0,1.5,2899.5
2019-04-03 14:00:00,296.1,1009.0,57.0,2.6,5467.8
2019-04-03 15:00:00,296.2,1008.0,56.0,2.1,695.1
2019-04-03 16:00:00,297.1,1007.0,55.0,1.5,157.5
2019-04-03 17:00:00,296.6,1006.0,58.0,1.5,103.5
2019-04-03 18:00:00,294.9,1005.0,64.0,1.0,29.0
2019-04-03 19:00:00,293.9,1005.0,68.0,1.5,103.5
2019-04-03 20:00:00,293.4,1004.0,71.0,0.5,7.5
2019-04-03 21:00:00,293.4,1004.0,73.0,0.0,
2019-04-03 22:00:00,293.4,1004.0,77.0,2.1,186.9
2019-04-03 23:00:00,293.4,1004.0,80.0,1.0,30.0
2019-04-04 00:00:00,293.4,1003.0,83.0,1.5,103.5
2019-04-04 01:00:00,293.6,1002.0,83.0,1.0,33.0
2019-04-04 02:00:00,293.6,1001.0,81.0,1.0,37.0
2019-04-04 03:00:00,293.2,1000.0,83.0,2.6,670.8000000000001
2019-04-04 04:00:00,293.2,999.0,82.0,2.6,1331.2
2019-04-04 05:00:00,293.6,998.0,80.0,1.5,558.0
2019-04-04 06:00:00,293.9,998.0,79.0,2.1,1241.1000000000001
2019-04-04 07:00:00,294.1,998.0,79.0,3.6,4086.0
2019-04-04 08:00:00,293.9,998.0,85.0,1.5,1470.0
2019-04-04 09:00:00,297.4,998.0,75.0,2.1,2494.8
2019-04-04 10:00:00,299.8,998.0,65.0,1.5,2052.0
2019-04-04 11:00:00,301.8,998.0,63.0,4.1,7035.599999999999
2019-04-06 12:00:00,293.9,1020.0,52.0,0.5,77.5
2019-04-06 13:00:00,294.6,1019.0,49.0,1.0,171.0
2019-04-06 14:00:00,294.6,1018.0,50.0,5.1,5686.5
2019-04-06 15:00:00,294.9,1017.0,51.0,2.6,1627.6000000000001
2019-04-06 16:00:00,295.4,1017.0,50.0,3.1,1233.8
2019-04-06 17:00:00,294.6,1016.0,55.0,2.1,275.1
2019-04-06 18:00:00,293.9,1016.0,56.0,3.6,3038.4
2019-04-06 19:00:00,293.4,1017.0,57.0,2.1,772.8000000000001
2019-04-06 20:00:00,292.6,1016.0,59.0,2.6,1151.8
2019-04-06 21:00:00,291.9,1016.0,59.0,1.5,220.5
2019-04-06 22:00:00,290.8,1017.0,64.0,2.1,464.1
2019-04-06 23:00:00,289.6,1017.0,71.0,1.0,64.0
2019-04-07 00:00:00,288.1,1018.0,76.0,1.0,50.0
2019-04-07 01:00:00,287.9,1017.0,79.0,1.5,138.0
2019-04-07 02:00:00,287.8,1017.0,80.0,2.1,466.20000000000005
2019-04-07 03:00:00,288.8,1017.0,72.0,0.5,38.5
2019-04-07 04:00:00,287.4,1017.0,80.0,1.0,50.0
2019-04-07 05:00:00,286.2,1017.0,86.0,1.0,191.0
2019-04-07 06:00:00,285.6,1017.0,90.0,1.5,625.5
2019-04-07 07:00:00,285.9,1018.0,91.0,1.0,605.0
2019-04-07 08:00:00,286.1,1018.0,90.0,1.0,812.0
2019-04-07 09:00:00,290.2,1018.0,73.0,1.5,1530.0
2019-04-07 10:00:00,293.4,1018.0,59.0,1.5,1854.0
2019-04-07 11:00:00,295.1,1018.0,51.0,1.5,2167.5
2019-04-09 12:00:00,299.4,1015.0,42.0,2.6,2038.4
2019-04-09 13:00:00,300.1,1015.0,44.0,2.6,1224.6000000000001
2019-04-09 14:00:00,300.1,1014.0,44.0,2.6,1804.4
2019-04-09 15:00:00,300.4,1013.0,44.0,3.1,2281.6
2019-04-09 16:00:00,300.6,1012.0,43.0,1.5,457.5
2019-04-09 17:00:00,300.2,1012.0,43.0,3.1,1050.9
2019-04-09 18:00:00,298.8,1011.0,51.0,1.0,130.0
2019-04-09 19:00:00,296.9,1011.0,61.0,1.0,40.0
2019-04-09 20:00:00,295.9,1012.0,53.0,1.5,103.5
2019-04-09 21:00:00,295.1,1012.0,67.0,1.5,103.5
2019-04-09 22:00:00,295.1,1011.0,77.0,1.5,114.0
2019-04-09 23:00:00,295.4,1011.0,72.0,1.0,30.0
2019-04-10 00:00:00,295.8,1011.0,67.0,2.1,478.8
2019-04-10 01:00:00,295.4,1011.0,65.0,1.5,102.0
2019-04-10 02:00:00,294.9,1011.0,68.0,2.1,474.6
2019-04-10 03:00:00,294.4,1011.0,71.0,1.0,66.0
2019-04-10 04:00:00,294.2,1011.0,69.0,1.5,81.0
2019-04-10 05:00:00,293.2,1012.0,74.0,1.0,165.0
2019-04-10 06:00:00,292.6,1012.0,75.0,2.1,1241.1000000000001
2019-04-10 07:00:00,292.2,1012.0,76.0,1.5,918.0
2019-04-10 08:00:00,292.4,1013.0,77.0,1.5,1242.0
2019-04-10 09:00:00,294.1,1013.0,69.0,2.6,2873.0
2019-04-10 10:00:00,295.8,1013.0,57.0,1.5,1956.0
2019-04-10 11:00:00,297.1,1013.0,57.0,2.6,3931.2000000000003
2019-04-12 12:00:00,292.1,1015.0,56.0,2.1,1291.5
2019-04-12 13:00:00,292.9,1015.0,56.0,2.1,768.6
2019-04-12 14:00:00,293.6,1013.0,50.0,4.1,3398.8999999999996
2019-04-12 15:00:00,293.6,1012.0,51.0,3.1,1370.2
2019-04-12 16:00:00,293.1,1012.0,53.0,4.1,2435.3999999999996
2019-04-12 17:00:00,292.9,1011.0,54.0,3.6,1674.0
2019-04-12 18:00:00,292.1,1011.0,57.0,4.1,2435.3999999999996
2019-04-12 19:00:00,291.6,1011.0,60.0,3.6,3013.2000000000003
2019-04-12 20:00:00,290.9,1011.0,60.0,2.1,688.8000000000001
2019-04-12 21:00:00,290.8,1011.0,62.0,1.5,166.5
2019-04-12 22:00:00,290.1,1010.0,66.0,1.5,136.5
2019-04-12 23:00:00,291.1,1011.0,59.0,1.5,136.5
2019-04-13 00:00:00,290.9,1011.0,67.0,2.1,464.1
2019-04-13 01:00:00,290.9,1010.0,62.0,2.6,1128.4
2019-04-13 02:00:00,290.8,1010.0,64.0,3.1,1956.1000000000001
2019-04-13 03:00:00,290.1,1010.0,69.0,3.6,3009.6
2019-04-13 04:00:00,289.9,1009.0,72.0,1.0,461.0
2019-04-13 05:00:00,289.4,1009.0,75.0,1.5,556.5
2019-04-13 06:00:00,289.1,1009.0,71.0,3.1,2833.4
2019-04-13 07:00:00,288.9,1010.0,74.0,0.5,332.5
2019-04-13 08:00:00,288.2,1010.0,83.0,2.1,1896.3000000000002
2019-04-13 09:00:00,290.4,1011.0,76.0,1.5,1656.0
2019-04-13 10:00:00,292.8,1011.0,59.0,4.6,7212.799999999999
2019-04-13 11:00:00,294.8,1011.0,50.0,5.1,9756.3
2019-04-15 12:00:00,291.9,1021.0,70.0,2.1,2881.2000000000003
2019-04-15 13:00:00,292.8,1021.0,68.0,4.1,6834.7
2019-04-15 14:00:00,292.4,1019.0,63.0,4.6,9986.599999999999
2019-04-15 15:00:00,292.2,1020.0,61.0,1.5,802.5
2019-04-15 16:00:00,292.1,1020.0,58.0,2.6,995.8000000000001
2019-04-15 17:00:00,292.1,1020.0,52.0,4.1,3407.1
2019-04-15 18:00:00,291.8,1020.0,53.0,4.1,3370.2
2019-04-15 19:00:00,291.6,1020.0,49.0,2.6,1076.4
2019-04-15 20:00:00,291.6,1021.0,48.0,3.6,2739.6
2019-04-15 21:00:00,290.9,1021.0,57.0,1.5,495.0
2019-04-15 22:00:00,289.9,1022.0,60.0,1.5,174.0
2019-04-15 23:00:00,288.9,1022.0,65.0,1.5,148.5
2019-04-16 00:00:00,288.1,1022.0,68.0,0.5,11.0
2019-04-16 01:00:00,287.4,1022.0,75.0,1.0,41.0
2019-04-16 02:00:00,286.9,1021.0,78.0,0.5,9.5
2019-04-16 03:00:00,286.2,1021.0,83.0,1.0,42.0
2019-04-16 04:00:00,285.9,1020.0,86.0,1.0,42.0
2019-04-16 05:00:00,285.4,1020.0,88.0,1.0,214.0
2019-04-16 06:00:00,285.4,1020.0,88.0,1.5,586.5
2019-04-16 07:00:00,284.9,1020.0,90.0,0.5,292.5
2019-04-16 08:00:00,285.1,1020.0,88.0,0.5,386.0
2019-04-16 09:00:00,287.6,1021.0,84.0,0.5,479.5
2019-04-16 10:00:00,292.6,1021.0,64.0,1.0,1138.0
2019-04-16 11:00:00,292.6,1021.0,66.0,4.6,7249.599999999999
2019-04-18 12:00:00,296.8,1011.0,53.0,5.1,9781.8
2019-04-18 13:00:00,298.4,1010.0,51.0,0.0,
2019-04-18 14:00:00,299.1,1009.0,49.0,3.1,2678.4
2019-04-18 15:00:00,298.6,1008.0,52.0,3.1,2359.1
2019-04-18 16:00:00,298.1,1008.0,53.0,2.6,1211.6000000000001
2019-04-18 17:00:00,297.1,1007.0,58.0,1.5,253.5
2019-04-18 18:00:00,296.4,1007.0,53.0,2.1,588.0
2019-04-18 19:00:00,294.9,1008.0,66.0,1.0,83.0
2019-04-18 20:00:00,293.1,1008.0,76.0,0.0,
2019-04-18 21:00:00,292.6,1008.0,77.0,1.0,50.0
2019-04-18 22:00:00,291.8,1009.0,84.0,1.0,50.0
2019-04-18 23:00:00,291.2,1008.0,87.0,1.0,50.0
2019-04-19 00:00:00,292.2,1009.0,73.0,2.1,186.9
2019-04-19 01:00:00,292.1,1008.0,74.0,1.5,138.0
2019-04-19 02:00:00,292.6,1008.0,71.0,2.1,455.70000000000005
2019-04-19 03:00:00,291.8,1008.0,76.0,2.6,881.4
2019-04-19 04:00:00,291.4,1007.0,75.0,2.1,840.0
2019-04-19 05:00:00,290.6,1008.0,79.0,1.0,253.0
2019-04-19 06:00:00,291.6,1008.0,74.0,3.1,2836.5
2019-04-19 07:00:00,291.8,1008.0,73.0,1.5,1033.5
2019-04-19 08:00:00,291.1,1008.0,77.0,1.5,1320.0
2019-04-19 09:00:00,292.9,1008.0,69.0,1.0,1068.0
2019-04-19 10:00:00,295.9,1009.0,61.0,2.1,2740.5
2019-04-19 11:00:00,298.4,1009.0,55.0,1.0,1494.0
2019-04-21 12:00:00,292.6,1016.0,48.0,1.0,1727.0
2019-04-21 13:00:00,293.2,1016.0,54.0,1.5,2836.5
2019-04-21 14:00:00,293.6,1015.0,59.0,1.5,3099.0
2019-04-21 15:00:00,293.9,1015.0,60.0,2.1,756.0
2019-04-21 16:00:00,294.2,1015.0,59.0,1.5,169.5
2019-04-21 17:00:00,293.9,1015.0,59.0,2.1,207.9
2019-04-21 18:00:00,292.6,1014.0,65.0,0.0,
2019-04-21 19:00:00,290.1,1015.0,72.0,0.0,
2019-04-21 20:00:00,289.6,1015.0,74.0,0.0,
2019-04-21 21:00:00,287.9,1015.0,80.0,0.0,
2019-04-21 22:00:00,287.4,1015.0,82.0,0.0,
2019-04-21 23:00:00,287.1,1016.0,84.0,0.0,
2019-04-22 00:00:00,286.8,1016.0,87.0,0.0,
2019-04-22 01:00:00,287.2,1016.0,84.0,0.0,
2019-04-22 02:00:00,287.2,1016.0,85.0,1.0,29.0
2019-04-22 03:00:00,286.4,1016.0,73.0,0.0,
2019-04-22 04:00:00,286.1,1016.0,74.0,0.5,9.5
2019-04-22 05:00:00,285.9,1016.0,79.0,1.5,483.0
2019-04-22 06:00:00,286.4,1017.0,87.0,0.5,97.0
2019-04-22 07:00:00,286.5,1017.0,86.0,1.5,577.5
2019-04-22 08:00:00,286.8,1018.0,84.0,1.5,778.5
2019-04-22 09:00:00,287.6,1019.0,79.0,1.0,600.0
2019-04-22 10:00:00,288.9,1019.0,75.0,1.0,697.0
2019-04-22 11:00:00,289.8,1019.0,67.0,1.5,1240.5
2019-04-24 12:00:00,292.4,1021.0,77.0,2.1,3345.3
2019-04-24 13:00:00,292.6,1020.0,75.0,1.5,2571.0
2019-04-24 14:00:00,293.1,1020.0,73.0,1.5,2793.0
2019-04-24 15:00:00,292.9,1020.0,72.0,2.6,1180.4
2019-04-24 16:00:00,292.6,1020.0,75.0,2.1,606.9
2019-04-24 17:00:00,292.4,1019.0,71.0,4.1,3858.0999999999995
2019-04-24 18:00:00,292.1,1019.0,74.0,5.1,6772.799999999999
2019-04-24 19:00:00,291.9,1020.0,77.0,2.6,1492.4
2019-04-24 20:00:00,291.6,1020.0,79.0,1.5,337.5
2019-04-24 21:00:00,291.6,1021.0,77.0,4.6,4600.0
2019-04-24 22:00:00,291.6,1020.0,76.0,5.1,6772.799999999999
2019-04-24 23:00:00,291.4,1020.0,78.0,1.0,957.0
2019-04-25 00:00:00,291.4,1021.0,78.0,3.6,2458.8
2019-04-25 01:00:00,291.1,1022.0,80.0,1.5,445.5
2019-04-25 02:00:00,290.9,1020.0,80.0,5.1,6002.7
2019-04-25 03:00:00,291.2,1020.0,76.0,3.1,1838.3
2019-04-25 04:00:00,290.9,1019.0,80.0,2.6,1089.4
2019-04-25 05:00:00,290.9,1019.0,80.0,4.1,3681.7999999999997
2019-04-25 06:00:00,291.1,1020.0,77.0,2.6,1359.8
2019-04-25 07:00:00,290.9,1020.0,80.0,3.1,2247.5
2019-04-25 08:00:00,290.9,1020.0,80.0,7.7,18133.5
2019-04-25 09:00:00,292.4,1021.0,77.0,1.5,1930.5
2019-04-25 10:00:00,292.6,1021.0,76.0,5.7,8971.800000000001
2019-04-25 11:00:00,293.8,1021.0,71.0,3.6,6260.400000000001
2019-04-27 12:00:00,291.4,1010.0,93.0,1.0,1397.0
2019-04-27 13:00:00,291.6,1010.0,91.0,0.5,722.0
2019-04-27 14:00:00,293.1,1009.0,84.0,1.5,2262.0
2019-04-27 15:00:00,293.6,1009.0,84.0,1.5,270.0
2019-04-27 16:00:00,293.4,1009.0,81.0,2.6,1066.0
2019-04-27 17:00:00,293.4,1009.0,82.0,1.0,162.0
2019-04-27 18:00:00,292.6,1009.0,85.0,0.0,
2019-04-27 19:00:00,291.4,1009.0,91.0,0.0,
2019-04-27 20:00:00,291.2,1009.0,90.0,1.0,58.0
2019-04-27 21:00:00,290.4,1010.0,92.0,0.0,
2019-04-27 22:00:00,290.6,1010.0,91.0,1.0,58.0
2019-04-27 23:00:00,290.6,1010.0,91.0,0.5,9.5
2019-04-28 00:00:00,290.4,1009.0,94.0,0.5,9.5
2019-04-28 01:00:00,290.1,1009.0,95.0,0.5,6.0
2019-04-28 02:00:00,290.4,1009.0,94.0,0.0,
2019-04-28 03:00:00,290.6,1010.0,93.0,0.0,
2019-04-28 04:00:00,290.6,1010.0,93.0,1.0,50.0
2019-04-28 05:00:00,290.4,1009.0,95.0,0.0,
2019-04-28 06:00:00,290.2,1010.0,94.0,0.5,56.5
2019-04-28 07:00:00,289.9,1010.0,93.0,1.0,302.0
2019-04-28 08:00:00,290.2,1010.0,90.0,0.0,
2019-04-28 09:00:00,290.8,1011.0,90.0,1.0,317.0
2019-04-28 10:00:00,292.6,1011.0,73.0,1.5,832.5
2019-04-28 11:00:00,293.4,1011.0,70.0,3.1,3397.6
2019-04-30 12:00:00,291.4,1018.0,58.0,2.1,2843.4
2019-04-30 13:00:00,291.8,1018.0,65.0,2.6,3868.8
2019-04-30 14:00:00,291.4,1018.0,68.0,4.6,10212.0
2019-04-30 15:00:00,290.8,1017.0,66.0,2.1,1022.7
2019-04-30 16:00:00,290.4,1017.0,70.0,1.5,259.5
2019-04-30 17:00:00,289.6,1017.0,59.0,1.5,115.5
2019-04-30 18:00:00,287.2,1016.0,52.0,2.6,915.2
2019-04-30 19:00:00,285.9,1017.0,61.0,0.0,
2019-04-30 20:00:00,286.1,1017.0,57.0,1.0,37.0
2019-04-30 21:00:00,285.8,1018.0,59.0,1.0,37.0
2019-04-30 22:00:00,284.8,1010.0,,,
2019-04-30 23:00:00,283.9,1017.0,75.0,1.0,42.0
2019-05-01 00:00:00,283.4,1017.0,77.0,1.0,54.0
2019-05-01 01:00:00,283.1,1017.0,77.0,0.0,
2019-05-01 02:00:00,282.6,1017.0,78.0,0.0,
2019-05-01 03:00:00,282.4,1017.0,83.0,1.5,136.5
2019-05-01 04:00:00,282.8,1017.0,86.0,0.0,
2019-05-01 05:00:00,282.6,1017.0,87.0,1.5,373.5
2019-05-01 06:00:00,284.1,1017.0,84.0,2.6,1937.0
2019-05-01 07:00:00,284.9,1017.0,83.0,2.1,1320.9
2019-05-01 08:00:00,285.1,1016.0,85.0,2.1,1774.5
2019-05-01 09:00:00,286.9,1017.0,77.0,2.6,2841.8
2019-05-01 10:00:00,288.4,1016.0,67.0,3.6,5014.8
2019-05-01 11:00:00,290.4,1016.0,58.0,3.1,5043.7
2019-05-03 12:00:00,297.9,1008.0,45.0,3.1,3571.2000000000003
2019-05-03 13:00:00,299.9,1007.0,36.0,2.6,2015.0
2019-05-03 14:00:00,299.9,1007.0,35.0,5.1,8578.199999999999
2019-05-03 15:00:00,299.4,1007.0,34.0,2.6,2220.4
2019-05-03 16:00:00,297.8,1007.0,38.0,1.5,616.5
2019-05-03 17:00:00,296.9,1008.0,44.0,1.0,146.0
2019-05-03 18:00:00,294.9,1008.0,52.0,1.5,117.0
2019-05-03 19:00:00,293.6,1009.0,57.0,2.1,585.9
2019-05-03 20:00:00,293.1,1010.0,59.0,0.5,63.0
2019-05-03 21:00:00,292.2,1010.0,59.0,1.0,43.0
2019-05-03 22:00:00,291.9,1011.0,60.0,1.5,103.5
2019-05-03 23:00:00,292.4,1011.0,73.0,2.1,239.4
2019-05-04 00:00:00,291.9,1011.0,75.0,1.5,81.0
2019-05-04 01:00:00,291.9,1011.0,73.0,1.0,37.0
2019-05-04 02:00:00,291.6,1011.0,74.0,2.6,813.8000000000001
2019-05-04 03:00:00,291.1,1012.0,75.0,1.5,145.5
2019-05-04 04:00:00,290.9,1012.0,78.0,1.0,129.0
2019-05-04 05:00:00,290.9,1013.0,78.0,1.0,193.0
2019-05-04 06:00:00,291.1,1013.0,77.0,2.1,957.6
2019-05-04 07:00:00,290.9,1013.0,76.0,1.5,885.0
2019-05-04 08:00:00,290.9,1013.0,77.0,1.5,1143.0
2019-05-04 09:00:00,291.6,1013.0,79.0,3.1,3137.2000000000003
2019-05-04 10:00:00,292.6,1013.0,70.0,4.6,6173.2
2019-05-04 11:00:00,292.2,1014.0,76.0,4.1,6408.299999999999
2019-05-06 12:00:00,292.1,1020.0,63.0,1.5,2701.5
2019-05-06 13:00:00,293.1,1020.0,57.0,2.6,5275.400000000001
2019-05-06 14:00:00,293.8,1019.0,54.0,2.1,4651.5
2019-05-06 15:00:00,294.1,1019.0,48.0,2.1,569.1
2019-05-06 16:00:00,293.8,1019.0,54.0,1.5,159.0
2019-05-06 17:00:00,291.9,1019.0,68.0,1.0,38.0
2019-05-06 18:00:00,290.6,1020.0,77.0,1.5,103.5
2019-05-06 19:00:00,290.1,1020.0,78.0,3.1,1444.6000000000001
2019-05-06 20:00:00,289.8,1020.0,79.0,2.6,819.0
2019-05-06 21:00:00,289.1,1021.0,76.0,2.6,772.2
2019-05-06 22:00:00,288.9,1021.0,77.0,1.0,92.0
2019-05-06 23:00:00,288.4,1020.0,77.0,1.5,103.5
2019-05-07 00:00:00,287.2,1019.0,75.0,2.1,264.6
2019-05-07 01:00:00,287.1,1020.0,76.0,1.5,103.5
2019-05-07 02:00:00,286.8,1020.0,78.0,1.0,38.0
2019-05-07 03:00:00,286.1,1020.0,79.0,1.5,103.5
2019-05-07 04:00:00,285.8,1020.0,82.0,1.0,42.0
2019-05-07 05:00:00,285.8,1020.0,84.0,1.0,214.0
2019-05-07 06:00:00,284.9,1020.0,88.0,1.5,670.5
2019-05-07 07:00:00,285.4,1020.0,94.0,1.5,883.5
2019-05-07 08:00:00,285.4,1021.0,86.0,1.0,747.0
2019-05-07 09:00:00,286.8,1021.0,84.0,1.0,886.0
2019-05-07 10:00:00,288.2,1021.0,76.0,4.1,4883.099999999999
2019-05-07 11:00:00,288.1,1020.0,76.0,1.5,1957.5
2019-05-12 12:00:00,293.1,1017.0,49.0,2.6,2038.4
2019-05-12 13:00:00,294.8,1016.0,42.0,5.1,8807.699999999999
2019-05-12 14:00:00,295.9,1016.0,41.0,1.0,845.0
2019-05-12 15:00:00,296.9,1015.0,37.0,1.5,567.0
2019-05-12 16:00:00,296.4,1015.0,37.0,0.0,
2019-05-12 17:00:00,295.6,1015.0,39.0,3.1,1965.4
2019-05-12 18:00:00,294.1,1016.0,46.0,2.6,1146.6000000000001
2019-05-12 19:00:00,291.8,1016.0,62.0,1.5,219.0
2019-05-12 20:00:00,291.4,1016.0,62.0,2.1,476.70000000000005
2019-05-12 21:00:00,290.9,1017.0,61.0,1.5,142.5
2019-05-12 22:00:00,290.4,1017.0,63.0,1.0,50.0
2019-05-12 23:00:00,289.9,1017.0,62.0,1.0,50.0
2019-05-13 00:00:00,289.1,1017.0,66.0,2.1,243.60000000000002
2019-05-13 01:00:00,288.6,1018.0,67.0,2.6,790.4
2019-05-13 02:00:00,287.9,1018.0,72.0,1.0,92.0
2019-05-13 03:00:00,287.9,1018.0,69.0,2.1,466.20000000000005
2019-05-13 04:00:00,287.4,1018.0,74.0,1.0,65.0
2019-05-13 05:00:00,287.1,1018.0,75.0,1.0,192.0
2019-05-13 06:00:00,286.9,1019.0,78.0,0.0,
2019-05-13 07:00:00,285.8,1019.0,85.0,0.5,80.5
2019-05-13 08:00:00,285.9,1020.0,75.0,2.6,2077.4
2019-05-13 09:00:00,288.8,1020.0,68.0,2.6,2100.8
2019-05-13 10:00:00,291.1,1020.0,61.0,2.6,2379.0
2019-05-13 11:00:00,293.9,1021.0,55.0,2.1,1530.9
2019-05-15 12:00:00,291.9,1026.0,63.0,4.1,6625.599999999999
2019-05-15 13:00:00,292.4,1025.0,60.0,1.0,1749.0
2019-05-15 14:00:00,292.8,1024.0,56.0,2.1,4004.7000000000003
2019-05-15 15:00:00,292.9,1023.0,59.0,5.1,5253.0
2019-05-15 16:00:00,292.4,1023.0,63.0,1.0,629.0
2019-05-15 17:00:00,291.9,1023.0,63.0,1.5,358.5
2019-05-15 18:00:00,290.6,1023.0,71.0,0.0,
2019-05-15 19:00:00,289.4,1023.0,81.0,0.0,
2019-05-15 20:00:00,288.9,1023.0,83.0,0.0,
2019-05-15 21:00:00,287.4,1023.0,89.0,0.0,
2019-05-15 22:00:00,286.6,1022.0,90.0,1.0,50.0
2019-05-15 23:00:00,286.4,1023.0,92.0,0.0,
2019-05-16 00:00:00,285.6,1023.0,91.0,0.0,
2019-05-16 01:00:00,285.2,1023.0,89.0,0.0,
2019-05-16 02:00:00,285.1,1023.0,91.0,0.0,
2019-05-16 03:00:00,285.1,1022.0,92.0,1.0,50.0
2019-05-16 04:00:00,284.8,1022.0,94.0,0.5,9.0
2019-05-16 05:00:00,284.4,1022.0,98.0,0.5,64.0
2019-05-16 06:00:00,285.1,1022.0,91.0,0.5,172.0
2019-05-16 07:00:00,284.9,1023.0,92.0,1.0,576.0
2019-05-16 08:00:00,285.2,1023.0,92.0,0.0,
2019-05-16 09:00:00,286.4,1023.0,92.0,0.5,77.5
2019-05-16 10:00:00,289.6,1023.0,79.0,1.5,408.0
2019-05-16 11:00:00,291.9,1023.0,75.0,3.6,2782.8
2019-05-18 12:00:00,295.4,1013.0,68.0,2.6,4612.400000000001
2019-05-18 13:00:00,296.8,1012.0,65.0,1.5,2884.5
2019-05-18 14:00:00,298.4,1012.0,60.0,2.1,4466.7
2019-05-18 15:00:00,297.9,1011.0,65.0,3.1,2343.6
2019-05-18 16:00:00,297.4,1011.0,67.0,1.5,475.5
2019-05-18 17:00:00,297.1,1011.0,66.0,0.0,
2019-05-18 18:00:00,296.4,1011.0,71.0,0.0,
2019-05-18 19:00:00,293.8,1012.0,84.0,1.0,42.0
2019-05-18 20:00:00,293.1,1012.0,85.0,1.0,54.0
2019-05-18 21:00:00,292.9,1012.0,88.0,0.5,7.5
2019-05-18 22:00:00,292.8,1013.0,88.0,1.0,58.0
2019-05-18 23:00:00,292.4,1014.0,89.0,1.0,58.0
2019-05-19 00:00:00,292.1,1014.0,90.0,0.5,11.0
2019-05-19 01:00:00,290.8,1013.0,89.0,5.7,11536.800000000001
2019-05-19 02:00:00,288.9,1014.0,96.0,4.1,5305.4
2019-05-19 03:00:00,288.6,1014.0,93.0,1.5,921.0
2019-05-19 04:00:00,288.4,1014.0,93.0,2.6,1554.8
2019-05-19 05:00:00,288.1,1014.0,93.0,1.0,243.0
2019-05-19 06:00:00,287.6,1014.0,90.0,3.1,2731.1
2019-05-19 07:00:00,287.4,1015.0,91.0,3.6,3945.6
2019-05-19 08:00:00,286.9,1015.0,91.0,1.0,763.0
2019-05-19 09:00:00,287.1,1016.0,88.0,1.0,842.0
2019-05-19 10:00:00,288.1,1016.0,82.0,2.1,2062.2000000000003
2019-05-19 11:00:00,287.9,1016.0,84.0,1.5,1693.5
2019-05-24 12:00:00,290.9,1014.0,48.0,1.5,517.5
2019-05-24 13:00:00,292.2,1013.0,43.0,1.5,616.5
2019-05-24 14:00:00,293.4,1012.0,43.0,2.1,1104.6000000000001
2019-05-24 15:00:00,294.2,1012.0,42.0,0.5,161.0
2019-05-24 16:00:00,293.8,1011.0,43.0,2.1,483.0
2019-05-24 17:00:00,292.6,1011.0,44.0,1.5,117.0
2019-05-24 18:00:00,291.4,1011.0,49.0,1.5,136.5
2019-05-24 19:00:00,289.2,1012.0,59.0,1.5,138.0
2019-05-24 20:00:00,289.4,1012.0,57.0,2.1,243.60000000000002
2019-05-24 21:00:00,288.6,1013.0,61.0,5.1,7920.299999999999
2019-05-24 22:00:00,287.9,1013.0,62.0,2.1,1558.2
2019-05-24 23:00:00,286.9,1013.0,76.0,1.5,463.5
2019-05-25 00:00:00,286.8,1013.0,68.0,1.0,100.0
2019-05-25 01:00:00,286.1,1013.0,62.0,1.5,138.0
2019-05-25 02:00:00,285.9,1012.0,66.0,1.0,50.0
2019-05-25 03:00:00,285.6,1012.0,66.0,3.1,1971.6000000000001
2019-05-25 04:00:00,285.1,1012.0,69.0,1.0,299.0
2019-05-25 05:00:00,284.6,1011.0,75.0,1.5,553.5
2019-05-25 06:00:00,284.6,1011.0,75.0,1.5,621.0
2019-05-25 07:00:00,284.6,1012.0,75.0,2.1,1375.5
2019-05-25 08:00:00,284.4,1013.0,75.0,3.1,2988.4
2019-05-25 09:00:00,286.1,1013.0,68.0,2.6,3034.2000000000003
2019-05-25 10:00:00,286.9,1014.0,67.0,3.1,4274.900000000001
2019-05-25 11:00:00,288.9,1013.0,65.0,2.1,3248.7000000000003
2019-05-27 12:00:00,290.4,1010.0,81.0,1.5,633.0
2019-05-27 13:00:00,291.6,1010.0,77.0,1.0,236.0
2019-05-27 14:00:00,290.9,1009.0,74.0,2.6,1370.2
2019-05-27 15:00:00,290.9,1007.0,74.0,2.1,858.9000000000001
2019-05-27 16:00:00,290.6,1008.0,77.0,1.0,141.0
2019-05-27 17:00:00,290.2,1008.0,79.0,1.0,45.0
2019-05-27 18:00:00,289.6,1008.0,80.0,1.5,114.0
2019-05-27 19:00:00,289.1,1009.0,87.0,1.0,42.0
2019-05-27 20:00:00,289.4,1010.0,86.0,0.5,6.5
2019-05-27 21:00:00,289.1,1010.0,84.0,0.5,7.5
2019-05-27 22:00:00,288.6,1010.0,84.0,0.5,7.5
2019-05-27 23:00:00,288.2,1010.0,87.0,1.0,54.0
2019-05-28 00:00:00,288.4,1011.0,88.0,1.0,42.0
2019-05-28 01:00:00,288.4,1011.0,87.0,1.0,42.0
2019-05-28 02:00:00,288.1,1011.0,87.0,0.5,9.5
2019-05-28 03:00:00,287.1,1011.0,89.0,1.0,54.0
2019-05-28 04:00:00,286.1,1010.0,92.0,0.5,7.5
2019-05-28 05:00:00,285.2,1010.0,94.0,0.0,
2019-05-28 06:00:00,285.1,1011.0,96.0,0.5,46.5
2019-05-28 07:00:00,284.6,1011.0,94.0,1.5,703.5
