date,Al,As,Ba,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,Pb,Sb,Ti,V,Zn
2019-09-18,0.5349618027648075,90.44300686131368,4.256333789523544,0.36354007773594166,594.6716406691121,3.8790188511685475,5.49144146116515,46.81728356682869,1.9549219968065104,13.092548606412524,0.2590028021638039,3.9764154487976384,167.18831125930978,3.466881426988672,12.842633447201253,251.48472062447954,2428.988768875881,1.0,7.1434024933025455,189.94639248542157
2019-09-21,1.1590196391431984,42.4207686691438,4.365092800715154,1.9153175893347278,144.49469260283698,1.9273076289722453,2.3330988057526234,15.168657519464421,1.254690320679432,27.839753295076683,0.35528979173556396,2.0651767846581395,61.16721900434363,8.382250017635556,0.35623848742334513,87.10815290376742,1384.946871165274,1.0,3.180268632454644,30.343233031945775
2019-09-24,1.025019096559593,159.2824165173728,7.070137499549767,0.41726489384336,861.7285550505793,3.690054040660743,17.89194486275811,78.1791088176116,2.0807858507532773,7.552644446573186,0.7186517875170798,4.162784681764698,358.11984881244405,19.027066042242524,8.477402247025541,731.0071947902626,13036.750584668867,1.0,19.831255871573834,266.51033847183805
2019-09-27,1.0706168143555304,89.49357283187854,8.49454379308901,0.9197292675416792,853.7686848161197,11.917489250692512,8.295608927064432,24.219666220231513,1.6857671303473791,5.328264730835849,4.890698812818278,2.4669910355948836,373.5968473859599,73.60310203312811,2.1048888330057713,79.08080524386042,5344.822996511596,1.0,18.85662141003403,1.2426821827512236
2019-09-30,1.1196746909800217,264.0327005729658,3.005525010572125,0.6814941479639508,1918.1330619366763,3.819587418927816,7.365379174311938,66.74574670013354,1.6288003784797591,6.632235476990848,0.8748905909523043,3.502513695896832,270.7527748835947,2.396780266144403,1.5596648627288545,1757.7179958727195,10496.028864810014,1.0,10.624034853364618,180.8237128219626
2019-10-03,0.800187033549143,181.62405885492112,5.46113953941328,0.8645383338789041,1601.1722309886125,4.845499778876096,8.244869183028502,2.6429998793869656,1.7757844478732598,2.3858839727010523,2.00872057225159,2.5913302763121133,316.56971942379465,14.03822864933522,42.808241187538485,579.5888494205466,2314.8400351198725,1.0,21.444611858124514,1.1681115538362017
2019-10-06,0.007227170923030493,206.34642221849185,0.4810851350455533,1.0612405544368977,985.1311515364606,5.9479616696540925,2.9846161218972465,3.2443427289022364,2.1514254492071414,8.41138679910562,0.7560769615301504,4.039922451702367,340.174162234164,3.732329068570445,46.12456434519971,245.88151455028222,1489.7250025981914,1.0,16.18853793572314,145.22868873495946
2019-10-09,0.7352307026445177,186.56264246733667,4.30438236372305,0.8985073239790312,834.0687236599931,9.762852349856418,3.3913144977115706,2.746847254592087,1.6865739792141485,5.408839049168723,0.6401382651524428,4.520062841686535,375.56379745984765,3.1600045716211684,47.140431108768546,354.91193234248993,3486.51934914188,1.0,9.112806259347042,1704.7055630314874
2019-10-15,0.05037004307964218,1841.4001919285374,3.3529411764706025,7.396356473943095,6865.909090909107,74.87739946948058,22.40547555058179,22.611570247933937,0.13805909898272237,14.686545151609497,5.269507187444437,11.639855046011984,2826.8053461508193,26.01260963293546,147.2814572769261,6069.2441429474,45841.84705890389,1.0,66.4879326664907,1745.123971492388
2019-10-18,0.4072661239081977,288.5187430790316,15.585701469654676,0.6518835421589337,3103.00701466058,6.422481697153843,33.166291677809845,456.6457239689074,3.7315365913748946,7.1607029564512565,0.46443205149520606,6.013569130275214,482.7070642064915,2.292641271152182,15.02748308316053,2045.2882323829613,33734.8076931108,1.0,4.396758778312017,797.8511697070633
2019-10-21,1.1981362496193544,183.63017241123657,0.43869683314174035,4.4624566137385075,898.3314696834256,5.423888118843316,31.439992108672616,130.10732898244515,2.11373222827518,4.570064207120991,4.097059100169187,4.627423790036014,603.557135204315,3.403474402653651,7.3574053257409275,1200.620384364876,10754.151708532207,1.0,18.5218799230367,384.2668457234273
2019-10-24,1.3579608949143538,99.72816547777548,7.162793852108022,3.335586715083944,784.0589024134405,1.9272169614262336,2.0767948121627366,42.15295814650137,2.300295258471249,10.68009528475492,1.8016763253474655,2.527079792028366,50.1667082161712,24.284607965281925,26.907044545752708,669.1601926581168,5464.657709973207,1.0,4.025181401648009,287.6000807718118
2019-10-27,1.787736254331815,461.33006677261824,6.99541658957626,6.600472812990805,1519.8655152344818,5.069952357878376,8.671490426186411,93.25657380587577,2.7665751778684946,26.638880989486047,4.427921688326434,3.3223447034655713,151.3585066311547,77.42453766739033,152.62860135024656,997.904053841092,11535.255323656926,1.0,75.66688976408074,567.2555736150726
2019-10-30,1.6286729269853404,252.2026061605693,5.919242692547022,5.5203462009366016,520.2313838651922,3.1410196761671934,6.964227887863927,82.00692583235923,1.9784056908819192,10.914871433967924,3.976122880597434,2.2489047073260116,88.02246658419755,50.77510064881455,297.7215982476307,677.5166251087912,6971.873722720465,1.0,11.47228179778378,630.0374434171623
2019-11-02,1.972382783830334,99.2397734148615,5.212559445516126,6.849008297253341,1052.4561016350606,3.2815751874488774,18.413458010149924,80.98471476558991,1.5227097933312725,9.083949238540239,3.0508388968402778,2.014802103624206,97.29449101245827,20.407932172975933,904.4493295141624,534.849447652149,6302.9347446922375,1.0,3.662042500925033,692.4835005128211
2019-11-05,1.7329510325488187,120.9110616012977,6.293955821964748,4.633225524668347,733.6915383587759,2.4947996000821453,4.717015705889722,59.8290250641526,1.7351466280233951,7.935554337050722,2.962824688739716,2.8404620001270433,115.67470787753805,23.076260754166366,393.8085846147867,352.7403264286999,4526.511958415187,1.0,7.114308845342525,393.26542142490206
2019-11-09,1.995461129487875,169.49673203408094,3.272991092879034,1.9389521760088633,531.688652442677,3.2101956373897433,0.8025489093474358,52.81359276818,1.9666869618612246,11.185959906837732,5.027357817908458,2.3303847337321364,63.91235479509295,47.99544518460768,637.230367809921,453.2351400721714,4451.032587022274,1.0,0.08768589935462713,309.0865501417915
2019-11-11,2.5222759460403847,83.34871532245114,2.5331054956133214,2.0572556767906383,795.1467441761823,4.800886002573169,1.2002215006432924,78.52724278998309,2.3094135361740875,15.200136895289049,7.835555582853991,2.1056729224080657,106.4795452072886,71.91092855757621,882.7055876082752,64.65964579341266,3453.1672917059127,1.0,0.1311353121073225,362.7123884102092
2019-11-14,1.8746006787985177,36.11876473315252,4.791881461678934,3.7599828506830173,600.275679148242,2.0804408486295776,2.4317264747254517,33.87279870431577,1.5565332398553868,7.209009550474983,3.2852684415826525,2.1580792677154705,64.68946552474006,27.529500037683533,795.4466268037055,135.8899760885827,1567.5460104025717,1.0,5.345049937399941,642.3087796610108
2019-11-17,1.6333518688234454,400.22319960709035,7.336830257613381,0.9388836158609235,1691.7615652554834,15.227656804371254,1.3155461634167758,64.25284877271702,2.595311820819941,25.766232684658817,2.096567639304049,2.6966047981815735,337.35023032438664,351.33601180753874,713.4368249386544,1024.1140538829948,11022.119244519594,1.0,0.14373559933627714,421.34582905773135
2019-11-20,1.8411198835560736,141.22146512086147,6.674777257801056,3.5836391227569617,408.06445795204087,6.712164490703185,7.189111801871457,46.80449883976605,1.3454303080495331,8.849983601402732,5.6829975433542455,1.7678490166990928,136.80485701673442,156.96758340325738,378.2884681055218,273.37121922286985,3660.49927317357,1.0,9.662115010514245,256.557425304299
2019-11-23,0.41299852780313534,212.90654286448913,3.242859353403435,2.1880496277810453,2031.1284189272226,12.263416868994533,3.065854217248633,74.22830881698127,3.0011649784682093,4.344691844637004,1.5588679751573111,3.37858809782346,297.22083425002637,473.08367417030684,1541.6035907673813,171.04934555097358,5423.547560969158,1.0,0.33497296077346134,240.11104469512378
2019-11-26,2.052384971206734,163.07616682965605,7.497595519685222,8.019772875241095,2357.9133689806263,2.6940436925935987,0.6735109231483997,162.07641514060754,2.2702677097446045,9.371285933177228,6.245920303441747,2.805008168658035,132.39412588936082,109.92930158522216,264.986800903732,1181.697024734661,13152.353653576769,1.0,0.07358730456621394,654.2212637787686
2019-11-30,1.37247929576715,138.68846850819318,4.652880793887834,2.8935555540376043,909.5601230177055,2.9810230869718604,1.4754735995217023,117.84220657922184,1.6962129995625426,5.662905812375526,0.8768787743201205,2.5705326652413905,54.863917556451206,45.449344639557204,164.1420666438919,349.79578062496864,17528.841748872375,1.0,1.3529079389758984,271.1828297395083
2019-12-02,1.5523220126197572,73.01609401467547,5.764847227874561,3.873244901739242,352.47294869627063,2.128138558166159,1.188602087116167,31.618687597608726,1.379599024233032,7.110503770367999,3.1795921159442457,2.3044116997059936,122.56747000455984,52.49875882474705,147.39792677933679,247.0217378592789,2792.1784076194954,1.0,0.05812971061657557,298.6598196236923
2019-12-05,1.9420567053183697,85.89210651932896,5.782195134088914,3.5116089427514487,706.4387147601778,4.882346471789733,3.474139768580747,70.2136226591971,1.5312643290199783,9.115680594377876,4.253229089759034,2.3216891470881804,100.78518503345411,66.01560723100297,271.46114182746845,539.326240851266,13324.558072053345,1.0,2.1060437943322072,318.66656725591486
2019-12-08,1.1825632223439284,97.98759583927828,3.627940883305897,1.8104778393287033,629.955974335801,4.16068461560725,13.654452260514358,47.740078683977536,1.5903166939957614,8.153054078774243,0.24712881374634624,2.3369111656418777,83.1341757665873,4.554350163683533,107.56517211534963,355.89335001011654,5939.390218941211,1.0,4.566812449504215,197.23204135182527
2019-12-11,1.387766964354539,35.156216938709704,2.485642760394254,2.8496893087112714,261.704458236755,1.871059140713378,1.225716879903577,15.214040284582603,1.1069046312241346,3.784737505713749,1.592249739839894,1.6572068071001036,22.360624799094303,26.13555814798196,47.99370920646688,111.94624869231862,1602.4637943943587,1.0,1.0995619809996195,57.54590698633159
2019-12-14,1.7321153767966144,221.67321199551296,4.4101409372701506,2.636505601420246,1122.339607379838,5.361289819352683,1.926453421541219,38.06169653549843,1.432508587915716,12.428866485268431,3.066051503606527,1.883559261879518,44.54169561138849,130.76966965926962,199.79171069079356,1262.315739081576,6042.5895037159,1.0,0.1118735988835979,69.59936783133308
2019-12-17,1.3755432345502245,61.50408995591833,3.0690064226837706,1.3714129212455586,586.7490181794597,7.672795517398993,7.754979229845261,32.63481647666574,1.5441516291189654,10.467809658790888,2.519327110035439,2.2600531987719426,61.24824123747389,126.2856803130784,315.67575708668187,193.23462001106503,2507.3281817592106,1.0,10.001890035298803,308.3361366741887
2019-12-20,1.7970678651568985,156.9653723372308,1.7264878725226862,2.524753140238736,780.643503956652,4.713319269172231,1.5108049921370326,26.6810176441017,0.9663344719085145,12.460655274442072,7.24210403750347,1.2381012190709444,51.920656638480764,253.13910855700206,1.9246053682453232,728.0636469112377,4479.442823631442,1.0,0.12874344300053764,1.1362466095325914
2019-12-23,0.8886776164715152,271.0249981762015,0.5202186307908752,1.147566341073159,1065.2658780513127,6.431793980687162,1.6079484951717904,72.89659110864477,1.2131235387956074,16.981167654432376,0.8175794532967571,2.8338061544325086,56.03651516032928,348.4572888383167,2.6263158754472515,446.6436356937202,11826.956915028157,1.0,3.6128336429440577,1.5505217632013693
