,temp,pres,rh,ws,PBLH,VentCoef
2018-12-28,299.425,1008.375,65.5,3.3625000000000003,721.375,2780.6375
2018-12-29,298.175,1007.625,78.375,2.4375,700.8571428571429,2844.714285714286
2018-12-30,296.65000000000003,1010.0833333333334,51.0,1.9875,499.2857142857143,1437.2428571428572
2018-12-31,298.37916666666666,1009.375,62.625,2.45,372.25,985.9000000000001
2019-01-01,301.71250000000003,1007.9583333333334,76.0,2.2375,386.25,1038.8875
2019-01-02,295.96250000000003,1008.0,73.625,3.1375,938.0,3675.775
2019-01-03,295.05,1010.0833333333334,50.375,2.0125,436.75,1082.15
2019-01-04,298.7291666666667,1010.2916666666666,50.75,2.5875,500.75,1664.8375
2019-01-05,299.4916666666667,1008.875,56.625,2.6875,516.0,1967.9499999999998
2019-01-06,297.55833333333334,1006.4166666666666,75.0,1.9125,463.5,1276.825
2019-01-07,298.46666666666664,1006.75,76.0,1.65,374.85714285714283,865.9428571428572
2019-01-08,301.34166666666664,1008.0416666666666,61.375,2.0375,390.875,1003.2625
2019-01-09,297.3208333333333,1008.6666666666666,63.75,2.4375,530.0,1530.825
2019-01-10,292.1083333333333,1011.875,68.375,2.9625,688.625,2328.775
2019-01-11,295.71666666666664,1011.75,56.125,2.85,535.75,1647.575
2019-01-12,298.43333333333334,1010.375,69.125,2.95,659.7142857142857,2796.714285714286
2019-01-13,296.325,1010.0416666666666,84.75,1.675,258.25,499.4375
2019-01-14,297.45,1009.75,78.5,2.3,411.0,1169.1125000000002
2019-01-15,294.6375,1008.625,91.625,1.775,372.125,983.675
2019-01-16,297.4916666666667,1010.0,67.375,2.3625,838.5714285714286,4597.957142857143
2019-01-17,292.0416666666667,1012.6666666666666,66.5,3.5874999999999995,903.125,3792.6499999999996
2019-01-18,293.18333333333334,1012.9166666666666,70.0,2.0625,366.125,1107.7875
2019-01-19,295.45,1012.75,61.0,3.075,534.125,2425.8375
2019-01-20,297.07916666666665,1010.5833333333334,60.5,3.15,629.875,2569.6875
2019-01-21,300.62083333333334,1009.5833333333334,57.5,1.925,413.625,1093.2625
2019-01-22,302.3041666666667,1009.2916666666666,61.125,2.9,683.5,2947.3875
2019-01-23,298.675,1010.875,72.875,3.0124999999999997,601.875,2388.05
2019-01-24,299.6333333333333,1010.5833333333334,70.25,2.9,539.2857142857143,1976.4285714285713
2019-01-25,296.875,1009.4166666666666,90.625,2.175,558.8571428571429,2179.6428571428573
2019-01-26,301.075,1010.0416666666666,74.5,2.5,525.75,1828.8125
2019-01-27,302.0083333333333,1009.0416666666666,74.125,2.1125,372.125,994.1875
2019-01-28,304.77916666666664,1008.625,64.25,2.8249999999999997,686.375,2663.0499999999997
2019-01-29,302.075,1008.0416666666666,70.5,3.3375,825.5,3302.375
2019-01-30,298.83750000000003,1009.125,69.125,2.1875,621.2857142857143,2077.3571428571427
2019-01-31,300.50416666666666,1009.4166666666666,68.5,1.85,339.5,912.3875
2019-02-01,300.35833333333335,1010.0416666666666,65.125,3.525,1030.75,5613.712500000001
2019-02-02,293.65416666666664,1013.7916666666666,55.625,4.425,1273.625,6387.275
2019-02-03,294.8541666666667,1013.9166666666666,58.875,1.875,291.25,634.925
2019-02-04,295.87916666666666,1013.0416666666666,61.875,1.2,166.42857142857142,242.41428571428574
2019-02-05,297.69166666666666,1011.5,60.375,2.0625,407.14285714285717,1174.8
2019-02-06,299.1791666666667,1009.7083333333334,62.75,2.6875,484.75,1750.8125
2019-02-07,300.875,1008.5833333333334,61.0,2.3125,489.625,1486.2125
2019-02-08,301.25,1008.375,66.0,2.3,625.875,2977.4
2019-02-09,301.3666666666667,1007.875,63.125,0.7125,445.0,1148.5666666666666
2019-02-10,301.84999999999997,1006.5416666666666,60.5,2.125,593.0,1810.4714285714288
2019-02-11,291.78333333333336,1011.9583333333334,61.625,4.0375,1330.625,6623.712500000001
2019-02-12,292.7083333333333,1013.75,51.375,1.9749999999999999,476.57142857142856,1607.7999999999997
2019-02-13,294.46666666666664,1011.7916666666666,57.875,1.725,300.42857142857144,821.5142857142857
2019-02-14,292.5833333333333,1011.1666666666666,77.5,0.6375,170.75,257.375
2019-02-15,296.1041666666667,1011.1666666666666,67.75,1.225,295.0,611.0666666666666
2019-02-16,298.9875,1010.9583333333334,62.75,2.1125,362.375,1061.7625
2019-02-17,299.9291666666667,1009.75,64.625,2.125,345.75,885.5875000000001
2019-02-18,301.1041666666667,1008.375,62.375,2.0375,394.25,1080.3125
2019-02-19,304.29583333333335,1008.0416666666666,54.5,2.1875,457.125,1225.775
2019-02-20,303.97499999999997,1008.5416666666666,53.125,2.45,547.375,1631.6
2019-02-21,303.07916666666665,1007.4583333333334,60.59090909090909,2.1681818181818184,547.0454545454545,1549.8727272727272
2019-02-22,299.27500000000003,1005.3333333333334,81.75,1.3541666666666667,569.1818181818181,772.8409090909091
2019-02-23,295.8958333333333,1001.4166666666666,86.375,1.2249999999999999,438.5882352941176,1279.6882352941177
2019-02-24,292.60833333333335,1007.7916666666666,51.583333333333336,2.470833333333333,921.2173913043479,2651.6
2019-02-25,291.1125,1013.5,54.416666666666664,2.2583333333333333,993.7083333333334,2993.304166666667
2019-02-26,291.55,1014.25,45.833333333333336,2.004166666666667,977.9090909090909,2925.2272727272725
2019-02-27,294.37083333333334,1011.7916666666666,56.130434782608695,1.7565217391304346,923.0952380952381,1999.4952380952382
2019-02-28,294.90000000000003,1009.7916666666666,61.708333333333336,2.225,747.0416666666666,1952.5583333333334
2019-03-01,298.2916666666667,1006.7083333333334,58.708333333333336,3.7541666666666664,1432.625,6294.054166666666
2019-03-02,295.4458333333333,1012.375,60.041666666666664,1.9208333333333334,745.0869565217391,1706.9043478260871
2019-03-03,296.4791666666667,1006.7083333333334,68.5,2.5416666666666665,833.0,2806.991666666667
2019-03-04,294.27916666666664,1008.9583333333334,82.79166666666667,0.7208333333333333,474.09090909090907,961.4818181818181
2019-03-05,297.40000000000003,1011.2916666666666,75.08333333333333,1.5541666666666665,260.3333333333333,597.452380952381
2019-03-06,301.75416666666666,1005.0416666666666,66.45833333333333,2.0083333333333333,492.4583333333333,1280.8875
2019-03-07,296.62083333333334,1007.2083333333334,78.04166666666667,2.841666666666667,1081.8260869565217,4012.1739130434785
2019-03-08,290.15833333333336,1021.875,57.25,3.6833333333333336,1350.75,5779.116666666666
2019-03-09,292.39166666666665,1023.7916666666666,63.916666666666664,2.2083333333333335,805.2272727272727,2117.8454545454547
2019-03-10,293.95416666666665,1020.0833333333334,61.583333333333336,2.975,683.25,2235.508333333333
2019-03-11,294.5625,1013.0416666666666,73.83333333333333,1.925,747.35,2098.675
2019-03-12,410.1958333333334,1008.75,88.57894736842105,1.9947368421052631,692.0588235294117,2293.752941176471
2019-03-13,381.09999999999997,1010.4166666666666,81.88888888888889,1.6166666666666667,493.3333333333333,1145.7333333333333
2019-03-14,295.59999999999997,1012.8333333333334,76.8695652173913,1.5260869565217392,556.3913043478261,1147.5652173913043
2019-03-15,296.12916666666666,1013.75,80.79166666666667,2.85,824.8333333333334,2837.316666666666
