date,t2,rh2,slp,wspd,wdir,site
2019-09-05 11:00:00,  10.10,55,1033.50,   2.50,360,BUENOS AIRES
2019-09-05 12:00:00,  10.60,52,1033.20,   1.94,50,BUENOS AIRES
2019-09-05 13:00:00,  11.40,50,1032.20,   3.61,50,BUENOS AIRES
2019-09-05 14:00:00,  11.50,49,1032.00,   4.17,90,BUENOS AIRES
2019-09-05 15:00:00,  11.80,50,1030.40,   6.11,50,BUENOS AIRES
2019-09-05 16:00:00,  11.00,55,1029.60,   5.28,50,BUENOS AIRES
2019-09-05 17:00:00,  10.60,59,1028.90,   3.06,50,BUENOS AIRES
2019-09-05 18:00:00,   9.90,66,1028.70,   3.06,50,BUENOS AIRES
2019-09-05 19:00:00,   9.60,69,1028.80,   4.72,50,BUENOS AIRES
2019-09-05 20:00:00,   9.80,72,1028.80,   3.61,50,BUENOS AIRES
2019-09-05 21:00:00,  10.20,72,1028.70,   1.94,360,BUENOS AIRES
2019-09-05 22:00:00,  10.30,85,1028.80,   3.61,50,BUENOS AIRES
2019-09-05 23:00:00,  10.40,77,1028.40,   4.72,50,BUENOS AIRES
2019-09-06 00:00:00,  10.40,77,1027.90,   3.06,50,BUENOS AIRES
2019-09-06 01:00:00,  10.30,68,1027.60,   2.50,50,BUENOS AIRES
2019-09-06 02:00:00,   9.80,72,1027.00,   1.11,50,BUENOS AIRES
2019-09-06 03:00:00,   9.60,77,1026.40,   3.61,360,BUENOS AIRES
2019-09-06 04:00:00,   9.50,80,1026.30,   1.94,360,BUENOS AIRES
2019-09-06 05:00:00,   8.70,87,1024.90,   2.50,50,BUENOS AIRES
2019-09-06 06:00:00,   9.00,80,1024.70,   3.61,360,BUENOS AIRES
2019-09-06 07:00:00,   9.20,79,1024.20,   1.67,360,BUENOS AIRES
2019-09-06 08:00:00,   9.80,82,1024.00,   3.61,50,BUENOS AIRES
2019-09-06 09:00:00,  11.40,74,1024.10,   4.17,50,BUENOS AIRES
2019-09-06 10:00:00,  12.80,69,1023.60,   4.17,50,BUENOS AIRES
2019-09-06 11:00:00,  13.40,63,1023.10,   4.17,70,BUENOS AIRES
2019-09-06 12:00:00,  14.20,61,1022.70,   3.06,50,BUENOS AIRES
2019-09-06 13:00:00,  14.50,61,1021.20,   2.50,50,BUENOS AIRES
2019-09-06 14:00:00,  15.50,60,1020.70,   2.50,50,BUENOS AIRES
2019-09-06 15:00:00,  16.20,59,1019.10,   3.61,90,BUENOS AIRES
2019-09-06 16:00:00,  15.80,59,1018.40,   4.72,50,BUENOS AIRES
2019-09-06 17:00:00,  15.00,69,1017.80,   3.06,90,BUENOS AIRES
2019-09-06 18:00:00,  14.30,67,1017.20,   5.28,90,BUENOS AIRES
2019-09-06 19:00:00,  13.60,80,1017.70,   5.28,90,BUENOS AIRES
2019-09-06 20:00:00,  13.50,82,1017.50,   1.67,50,BUENOS AIRES
2019-09-06 21:00:00,  13.90,81,1017.50,   3.61,50,BUENOS AIRES
2019-09-06 22:00:00,  13.60,81,1017.20,   3.06,50,BUENOS AIRES
2019-09-06 23:00:00,  13.30,88,1017.00,   3.06,50,BUENOS AIRES
2019-09-07 00:00:00,  13.00,91,1017.20,   1.11,50,BUENOS AIRES
2019-09-07 01:00:00,  12.70,86,1017.40,   2.50,90,BUENOS AIRES
2019-09-07 02:00:00,  12.30,87,1017.00,   1.11,140,BUENOS AIRES
2019-09-07 03:00:00,  13.70,82,1016.20,   0.00,0,BUENOS AIRES
2019-09-07 04:00:00,  13.20,83,1015.70,   1.94,90,BUENOS AIRES
2019-09-07 05:00:00,  12.70,84,1015.20,   1.67,90,BUENOS AIRES
2019-09-07 06:00:00,  12.80,82,1014.90,   2.50,50,BUENOS AIRES
2019-09-07 07:00:00,  13.30,86,1014.90,   1.94,90,BUENOS AIRES
2019-09-07 08:00:00,  13.70,86,1015.40,   1.67,90,BUENOS AIRES
2019-09-07 09:00:00,  13.90,84,1015.80,   1.67,90,BUENOS AIRES
2019-09-07 10:00:00,  14.40,81,1016.00,   1.94,140,BUENOS AIRES
2019-09-07 11:00:00,  14.70,82,1015.50,   2.50,140,BUENOS AIRES
2019-09-07 12:00:00,  15.40,79,1015.00,   1.67,90,BUENOS AIRES
2019-09-07 13:00:00,  16.20,73,1014.60,   1.94,140,BUENOS AIRES
2019-09-07 14:00:00,  17.10,69,1013.80,   3.06,140,BUENOS AIRES
2019-09-07 15:00:00,  18.30,64,1013.10,   1.94,140,BUENOS AIRES
2019-09-07 16:00:00,  18.30,62,1013.10,   3.06,180,BUENOS AIRES
2019-09-07 17:00:00,  18.60,59,1013.10,   2.50,140,BUENOS AIRES
2019-09-07 18:00:00,  17.60,65,1013.30,   2.50,180,BUENOS AIRES
2019-09-07 19:00:00,  16.20,72,1013.30,   1.67,180,BUENOS AIRES
2019-09-07 20:00:00,  15.40,77,1013.10,   1.11,180,BUENOS AIRES
2019-09-07 21:00:00,  14.00,81,1014.50,   0.00,0,BUENOS AIRES
2019-09-07 22:00:00,  13.20,85,1014.70,   1.11,230,BUENOS AIRES
2019-09-07 23:00:00,  12.80,87,1014.60,   1.11,180,BUENOS AIRES
2019-09-08 00:00:00,  13.20,87,1015.10,   0.00,0,BUENOS AIRES
2019-09-08 01:00:00,  12.80,90,1015.30,   0.00,0,BUENOS AIRES
2019-09-08 02:00:00,  12.40,91,1016.30,   0.00,0,BUENOS AIRES
2019-09-08 03:00:00,  12.20,88,1016.60,   0.00,0,BUENOS AIRES
2019-09-08 04:00:00,  12.20,89,1015.00,   0.00,0,BUENOS AIRES
2019-09-08 05:00:00,  11.40,90,1013.40,   1.94,180,BUENOS AIRES
2019-09-08 06:00:00,  11.60,95,1013.00,   3.06,180,BUENOS AIRES
2019-09-08 07:00:00,  11.30,91,1013.20,   0.00,0,BUENOS AIRES
2019-09-08 08:00:00,  12.20,91,1014.30,   0.00,0,BUENOS AIRES
2019-09-08 09:00:00,  12.40,89,1014.90,   1.67,140,BUENOS AIRES
2019-09-08 10:00:00,  12.70,87,1016.40,   1.11,140,BUENOS AIRES
2019-09-08 11:00:00,  12.90,86,1016.30,   0.56,140,BUENOS AIRES
2019-09-08 12:00:00,  14.80,74,1015.40,   1.67,90,BUENOS AIRES
2019-09-08 13:00:00,  16.00,73,1014.50,   2.50,140,BUENOS AIRES
2019-09-08 14:00:00,  17.30,69,1013.70,   3.06,180,BUENOS AIRES
2019-09-08 15:00:00,  18.40,64,1011.90,   2.50,140,BUENOS AIRES
2019-09-08 16:00:00,  18.80,63,1012.10,   1.11,90,BUENOS AIRES
2019-09-08 17:00:00,  16.70,71,1012.00,   1.94,50,BUENOS AIRES
2019-09-08 18:00:00,  15.80,77,1011.70,   1.11,50,BUENOS AIRES
2019-09-08 19:00:00,  15.10,80,1011.70,   1.67,360,BUENOS AIRES
2019-09-08 20:00:00,  14.40,86,1011.70,   1.11,360,BUENOS AIRES
2019-09-08 21:00:00,  14.60,85,1011.70,   1.11,360,BUENOS AIRES
2019-09-08 22:00:00,  14.60,85,1012.10,   1.67,90,BUENOS AIRES
2019-09-08 23:00:00,  14.60,86,1012.20,   2.50,90,BUENOS AIRES
2019-09-09 00:00:00,  14.20,88,1012.50,   1.94,90,BUENOS AIRES
2019-09-09 01:00:00,  13.50,91,1011.90,   3.61,50,BUENOS AIRES
2019-09-09 02:00:00,  13.30,92,1010.40,   1.94,90,BUENOS AIRES
2019-09-09 03:00:00,  13.40,88,1009.00,   1.67,90,BUENOS AIRES
2019-09-09 04:00:00,  13.50,91,1009.40,   1.94,90,BUENOS AIRES
2019-09-09 05:00:00,  13.50,90,1010.00,   1.67,90,BUENOS AIRES
2019-09-09 06:00:00,  13.40,90,1010.00,   3.61,90,BUENOS AIRES
2019-09-09 07:00:00,  13.00,91,1009.50,   3.06,90,BUENOS AIRES
2019-09-09 08:00:00,  12.90,91,1009.00,   3.61,140,BUENOS AIRES
2019-09-09 09:00:00,  12.60,93,1009.60,   4.17,50,BUENOS AIRES
2019-09-09 10:00:00,  12.60,94,1008.40,   3.06,140,BUENOS AIRES
2019-09-09 11:00:00,  12.90,94,1009.40,   3.61,90,BUENOS AIRES
2019-09-09 12:00:00,  13.00,94,1009.00,   1.94,140,BUENOS AIRES
2019-09-09 13:00:00,  13.10,93,1007.60,   3.06,140,BUENOS AIRES
2019-09-09 14:00:00,  13.50,92,1006.70,   2.50,180,BUENOS AIRES
2019-09-09 15:00:00,  13.60,93,1007.10,   6.11,140,BUENOS AIRES
2019-09-09 16:00:00,  13.90,92,1008.10,   5.28,140,BUENOS AIRES
2019-09-09 17:00:00,  14.00,92,1008.10,   3.06,140,BUENOS AIRES
2019-09-09 18:00:00,  14.00,91,1010.00,   1.94,140,BUENOS AIRES
2019-09-09 19:00:00,  14.00,92,1011.70,   1.67,140,BUENOS AIRES
2019-09-09 20:00:00,  14.00,92,1013.10,   2.50,180,BUENOS AIRES
2019-09-09 21:00:00,  13.80,92,1013.90,   1.67,140,BUENOS AIRES
2019-09-09 22:00:00,  13.50,90,1014.40,   1.94,140,BUENOS AIRES
2019-09-09 23:00:00,  13.00,91,1014.60,   3.61,140,BUENOS AIRES
2019-09-10 00:00:00,  13.10,90,1015.60,   3.06,140,BUENOS AIRES
2019-09-10 01:00:00,  13.10,90,1016.70,   1.67,140,BUENOS AIRES
2019-09-10 02:00:00,  12.60,91,1016.80,   1.94,140,BUENOS AIRES
2019-09-10 03:00:00,  12.50,92,1017.00,   1.67,180,BUENOS AIRES
2019-09-10 04:00:00,  11.90,94,1016.50,   1.94,140,BUENOS AIRES
2019-09-10 05:00:00,  11.80,94,1016.40,   3.61,140,BUENOS AIRES
2019-09-10 06:00:00,  11.80,91,1017.00,   1.11,140,BUENOS AIRES
2019-09-10 07:00:00,  11.80,91,1017.80,   1.11,140,BUENOS AIRES
2019-09-10 08:00:00,  12.00,88,1020.10,   1.94,90,BUENOS AIRES
2019-09-10 09:00:00,  12.80,83,1020.30,   1.67,140,BUENOS AIRES
2019-09-10 10:00:00,  13.40,83,1020.60,   1.11,90,BUENOS AIRES
2019-09-10 11:00:00,  14.20,78,1020.70,   3.06,90,BUENOS AIRES
2019-09-10 12:00:00,  14.20,77,1020.60,   0.56,140,BUENOS AIRES
2019-09-10 13:00:00,  14.80,76,1020.20,   2.50,180,BUENOS AIRES
2019-09-10 14:00:00,  15.00,74,1019.90,   2.50,180,BUENOS AIRES
2019-09-10 15:00:00,  15.40,73,1019.70,   1.67,90,BUENOS AIRES
2019-09-10 16:00:00,  17.10,64,1019.40,   1.11,90,BUENOS AIRES
2019-09-10 17:00:00,  15.80,73,1019.30,   2.50,50,BUENOS AIRES
2019-09-10 18:00:00,  14.40,78,1019.70,   1.11,90,BUENOS AIRES
2019-09-10 19:00:00,  13.50,81,1020.50,   1.67,50,BUENOS AIRES
2019-09-10 20:00:00,  12.90,84,1021.00,   3.06,50,BUENOS AIRES
2019-09-10 21:00:00,  12.50,85,1020.90,   1.94,50,BUENOS AIRES
2019-09-10 22:00:00,  12.20,87,1021.80,   1.94,50,BUENOS AIRES
2019-09-10 23:00:00,  12.40,83,1022.20,   3.06,50,BUENOS AIRES
2019-09-11 00:00:00,  12.30,84,1022.10,   1.67,90,BUENOS AIRES
2019-09-11 01:00:00,  12.10,82,1021.80,   1.67,50,BUENOS AIRES
2019-09-11 02:00:00,  11.80,84,1021.30,   1.67,50,BUENOS AIRES
2019-09-11 03:00:00,  11.90,84,1020.60,   1.94,50,BUENOS AIRES
2019-09-11 04:00:00,  11.70,85,1019.80,   1.94,90,BUENOS AIRES
2019-09-11 05:00:00,  11.40,88,1019.10,   1.11,140,BUENOS AIRES
2019-09-11 06:00:00,  11.40,85,1018.80,   0.56,50,BUENOS AIRES
2019-09-11 07:00:00,  11.20,88,1018.60,   2.50,90,BUENOS AIRES
2019-09-11 08:00:00,  11.60,88,1019.20,   2.50,90,BUENOS AIRES
2019-09-11 09:00:00,  12.80,77,1020.00,   0.56,90,BUENOS AIRES
2019-09-11 10:00:00,  14.00,73,1020.20,   1.67,90,BUENOS AIRES
2019-09-11 11:00:00,  14.40,70,1020.30,   2.50,90,BUENOS AIRES
2019-09-11 12:00:00,  15.40,67,1019.80,   3.06,50,BUENOS AIRES
2019-09-11 13:00:00,  16.20,57,1018.40,   3.06,90,BUENOS AIRES
2019-09-11 14:00:00,  17.10,52,1017.90,   2.50,90,BUENOS AIRES
2019-09-11 15:00:00,  18.20,49,1016.90,   3.06,90,BUENOS AIRES
2019-09-11 16:00:00,  17.00,54,1016.80,   3.61,90,BUENOS AIRES
2019-09-11 17:00:00,  16.30,59,1017.00,   1.11,90,BUENOS AIRES
2019-09-11 18:00:00,  15.70,63,1017.10,   1.94,140,BUENOS AIRES
2019-09-11 19:00:00,  15.20,66,1017.60,   1.11,180,BUENOS AIRES
2019-09-11 20:00:00,  14.40,65,1018.10,   1.94,140,BUENOS AIRES
2019-09-11 21:00:00,  13.60,69,1018.10,   1.11,140,BUENOS AIRES
2019-09-11 22:00:00,  13.30,76,1019.00,   0.56,90,BUENOS AIRES
2019-09-11 23:00:00,  13.00,76,1019.00,   1.94,140,BUENOS AIRES
2019-09-12 00:00:00,  13.00,76,1019.40,   1.94,180,BUENOS AIRES
2019-09-12 01:00:00,  12.60,75,1019.80,   3.61,180,BUENOS AIRES
2019-09-12 02:00:00,  11.80,76,1019.90,   1.94,230,BUENOS AIRES
2019-09-12 03:00:00,  10.90,81,1019.70,   1.67,230,BUENOS AIRES
2019-09-12 04:00:00,  10.10,85,1019.60,   1.67,180,BUENOS AIRES
2019-09-12 05:00:00,   9.00,86,1019.90,   3.06,180,BUENOS AIRES
2019-09-12 06:00:00,   8.60,87,1020.50,   1.67,180,BUENOS AIRES
2019-09-12 07:00:00,   7.90,86,1021.10,   1.67,180,BUENOS AIRES
2019-09-12 08:00:00,   8.00,78,1021.90,   0.00,0,BUENOS AIRES
2019-09-12 09:00:00,  10.40,70,1022.30,   1.67,140,BUENOS AIRES
2019-09-12 10:00:00,  10.40,78,1022.90,   2.50,230,BUENOS AIRES
2019-09-12 11:00:00,  13.60,53,1022.90,   3.61,180,BUENOS AIRES
2019-09-12 12:00:00,  14.40,48,1022.70,   3.06,180,BUENOS AIRES
2019-09-12 13:00:00,  16.50,40,1022.40,   1.94,180,BUENOS AIRES
2019-09-12 14:00:00,  17.40,39,1021.70,   3.61,320,BUENOS AIRES
2019-09-12 15:00:00,  18.00,35,1021.40,   2.50,320,BUENOS AIRES
2019-09-12 16:00:00,  19.00,37,1021.30,   1.94,180,BUENOS AIRES
2019-09-12 17:00:00,  17.40,47,1020.80,   0.00,0,BUENOS AIRES
2019-09-12 18:00:00,  17.40,43,1021.00,   1.11,270,BUENOS AIRES
2019-09-12 19:00:00,  16.60,48,1021.30,   1.11,270,BUENOS AIRES
2019-09-12 20:00:00,  15.70,55,1021.50,   0.56,270,BUENOS AIRES
2019-09-12 21:00:00,  15.60,51,1022.10,   1.11,320,BUENOS AIRES
2019-09-12 22:00:00,  15.00,56,1022.50,   0.56,270,BUENOS AIRES
2019-09-12 23:00:00,  13.80,63,1022.90,   0.56,320,BUENOS AIRES
2019-09-13 00:00:00,  13.00,65,1023.30,   2.50,320,BUENOS AIRES
2019-09-13 01:00:00,  13.20,62,1023.40,   1.11,270,BUENOS AIRES
2019-09-13 02:00:00,  12.60,66,1023.20,   1.11,320,BUENOS AIRES
2019-09-13 03:00:00,  12.20,68,1023.00,   1.67,270,BUENOS AIRES
2019-09-13 04:00:00,  11.30,73,1023.20,   1.67,230,BUENOS AIRES
2019-09-13 05:00:00,  10.20,78,1023.20,   0.56,230,BUENOS AIRES
2019-09-13 06:00:00,   9.60,80,1023.60,   1.11,230,BUENOS AIRES
2019-09-13 07:00:00,   9.40,82,1024.00,   1.11,230,BUENOS AIRES
2019-09-13 08:00:00,  10.00,80,1024.50,   1.94,230,BUENOS AIRES
2019-09-13 09:00:00,  14.40,60,1025.10,   0.00,0,BUENOS AIRES
2019-09-13 10:00:00,  16.00,56,1025.50,   0.00,0,BUENOS AIRES
2019-09-13 11:00:00,  17.00,51,1025.40,   0.00,0,BUENOS AIRES
2019-09-13 12:00:00,  17.80,55,1025.00,   0.00,0,BUENOS AIRES
2019-09-13 13:00:00,  18.40,54,1023.80,   1.94,50,BUENOS AIRES
2019-09-13 14:00:00,  19.00,55,1023.10,   3.06,50,BUENOS AIRES
2019-09-13 15:00:00,  18.20,52,1022.40,   1.94,50,BUENOS AIRES
2019-09-13 16:00:00,  17.40,60,1022.00,   3.06,360,BUENOS AIRES
2019-09-13 17:00:00,  17.00,61,1021.60,   1.11,50,BUENOS AIRES
2019-09-13 18:00:00,  16.40,61,1021.80,   3.06,50,BUENOS AIRES
2019-09-13 19:00:00,  15.00,74,1021.90,   1.67,50,BUENOS AIRES
2019-09-13 20:00:00,  14.00,82,1021.90,   1.67,50,BUENOS AIRES
2019-09-13 21:00:00,  13.40,87,1022.20,   1.11,50,BUENOS AIRES
2019-09-13 22:00:00,  13.40,86,1022.40,   3.06,90,BUENOS AIRES
2019-09-13 23:00:00,  13.30,88,1022.00,   2.50,50,BUENOS AIRES
2019-09-14 00:00:00,  13.30,91,1021.60,   1.67,50,BUENOS AIRES
2019-09-14 01:00:00,  13.50,91,1021.50,   1.67,50,BUENOS AIRES
2019-09-14 02:00:00,  13.60,90,1020.90,   1.11,50,BUENOS AIRES
2019-09-14 03:00:00,  13.60,80,1019.90,   3.06,360,BUENOS AIRES
2019-09-14 04:00:00,  13.70,79,1019.60,   3.06,360,BUENOS AIRES
2019-09-14 05:00:00,  13.20,73,1019.20,   2.50,320,BUENOS AIRES
2019-09-14 06:00:00,  12.80,69,1019.00,   3.06,320,BUENOS AIRES
2019-09-14 07:00:00,  12.50,67,1018.90,   4.17,360,BUENOS AIRES
2019-09-14 08:00:00,  13.00,63,1018.80,   4.72,360,BUENOS AIRES
2019-09-14 09:00:00,  14.30,69,1018.80,   5.56,360,BUENOS AIRES
2019-09-14 10:00:00,  15.30,56,1018.30,   4.17,360,BUENOS AIRES
2019-09-14 11:00:00,  16.30,52,1017.60,   5.56,360,BUENOS AIRES
2019-09-14 12:00:00,  17.30,51,1016.70,   2.50,320,BUENOS AIRES
2019-09-14 13:00:00,  18.50,48,1015.40,   3.61,360,BUENOS AIRES
2019-09-14 14:00:00,  19.20,49,1014.40,   1.67,360,BUENOS AIRES
2019-09-14 15:00:00,  20.10,48,1013.60,   3.06,360,BUENOS AIRES
2019-09-14 16:00:00,  20.20,43,1012.80,   2.50,320,BUENOS AIRES
2019-09-14 17:00:00,  19.80,42,1012.30,   1.67,360,BUENOS AIRES
2019-09-14 18:00:00,  18.40,50,1011.80,   1.67,20,BUENOS AIRES
2019-09-14 19:00:00,  17.10,63,1011.70,   1.11,50,BUENOS AIRES
2019-09-14 20:00:00,  16.50,79,1011.50,   2.50,360,BUENOS AIRES
2019-09-14 21:00:00,  16.40,78,1012.10,   5.28,360,BUENOS AIRES
2019-09-14 22:00:00,  16.40,78,1012.50,   1.94,320,BUENOS AIRES
2019-09-14 23:00:00,  16.10,80,1012.00,   1.94,320,BUENOS AIRES
2019-09-15 00:00:00,  15.50,83,1011.40,   1.11,270,BUENOS AIRES
2019-09-15 01:00:00,  15.10,86,1011.00,   2.50,320,BUENOS AIRES
2019-09-15 02:00:00,  15.00,87,1011.00,   1.11,320,BUENOS AIRES
2019-09-15 03:00:00,  14.70,89,1010.60,   1.94,320,BUENOS AIRES
2019-09-15 04:00:00,  14.30,90,1009.80,   1.11,320,BUENOS AIRES
2019-09-15 05:00:00,  13.40,92,1009.30,   0.00,0,BUENOS AIRES
2019-09-15 06:00:00,  13.60,92,1009.10,   2.50,320,BUENOS AIRES
2019-09-15 07:00:00,  13.30,93,1009.50,   1.67,360,BUENOS AIRES
2019-09-15 08:00:00,  14.00,93,1009.40,   1.67,360,BUENOS AIRES
2019-09-15 09:00:00,  15.20,90,1009.40,   1.94,360,BUENOS AIRES
2019-09-15 10:00:00,  15.50,89,1010.00,   3.06,360,BUENOS AIRES
2019-09-15 11:00:00,  18.90,75,1010.10,   1.67,360,BUENOS AIRES
2019-09-15 12:00:00,  20.50,60,1010.10,   1.11,320,BUENOS AIRES
2019-09-15 13:00:00,  22.20,58,1009.30,   1.67,50,BUENOS AIRES
2019-09-15 14:00:00,  22.40,54,1008.40,   1.67,320,BUENOS AIRES
2019-09-15 15:00:00,  23.00,55,1007.50,   3.06,50,BUENOS AIRES
2019-09-15 16:00:00,  23.00,51,1007.10,   2.50,50,BUENOS AIRES
2019-09-15 17:00:00,  22.40,52,1006.80,   1.67,90,BUENOS AIRES
2019-09-15 18:00:00,  20.40,55,1007.30,   1.67,50,BUENOS AIRES
2019-09-15 19:00:00,  19.30,59,1008.90,   2.50,50,BUENOS AIRES
2019-09-15 20:00:00,  18.70,63,1010.10,   1.67,50,BUENOS AIRES
2019-09-15 21:00:00,  17.80,66,1011.70,   1.11,140,BUENOS AIRES
2019-09-15 22:00:00,  14.80,68,1013.30,   6.11,140,BUENOS AIRES
2019-09-15 23:00:00,  14.60,65,1014.00,   5.56,140,BUENOS AIRES
2019-09-16 00:00:00,  15.00,59,1014.70,   5.28,140,BUENOS AIRES
2019-09-16 01:00:00,  15.20,57,1015.30,   5.56,140,BUENOS AIRES
2019-09-16 02:00:00,  14.80,61,1014.80,   2.50,140,BUENOS AIRES
2019-09-16 03:00:00,  14.40,64,1015.20,   1.11,140,BUENOS AIRES
2019-09-16 04:00:00,  14.50,63,1016.00,   4.72,140,BUENOS AIRES
2019-09-16 05:00:00,  13.80,70,1015.50,   1.94,140,BUENOS AIRES
2019-09-16 06:00:00,  13.80,74,1016.10,   1.11,140,BUENOS AIRES
2019-09-16 07:00:00,  13.60,74,1017.50,   2.50,140,BUENOS AIRES
2019-09-16 08:00:00,  13.40,71,1018.50,   3.61,140,BUENOS AIRES
2019-09-16 09:00:00,  14.00,70,1018.80,   1.67,140,BUENOS AIRES
2019-09-16 10:00:00,  15.30,54,1020.20,   4.17,140,BUENOS AIRES
2019-09-16 11:00:00,  15.30,54,1020.40,   4.72,90,BUENOS AIRES
2019-09-16 12:00:00,  18.70,27,1020.80,   5.28,140,BUENOS AIRES
2019-09-16 13:00:00,  20.00,29,1020.80,   3.06,90,BUENOS AIRES
2019-09-16 14:00:00,  20.60,31,1020.10,   1.67,180,BUENOS AIRES
2019-09-16 15:00:00,  20.20,23,1019.30,   2.50,230,BUENOS AIRES
2019-09-16 16:00:00,  20.40,25,1018.60,   1.67,230,BUENOS AIRES
2019-09-16 17:00:00,  19.60,28,1018.30,   2.50,230,BUENOS AIRES
2019-09-16 18:00:00,  18.50,29,1017.70,   1.67,180,BUENOS AIRES
2019-09-16 19:00:00,  17.00,29,1018.90,   1.11,180,BUENOS AIRES
2019-09-16 20:00:00,  16.10,33,1019.30,   1.67,180,BUENOS AIRES
2019-09-16 21:00:00,  14.40,42,1019.60,   1.11,180,BUENOS AIRES
2019-09-16 22:00:00,  13.80,42,1020.00,   1.11,180,BUENOS AIRES
2019-09-16 23:00:00,  12.50,49,1020.40,   1.11,180,BUENOS AIRES
2019-09-17 00:00:00,  12.10,47,1020.70,   2.50,180,BUENOS AIRES
2019-09-17 01:00:00,  11.10,54,1020.50,   1.67,230,BUENOS AIRES
2019-09-17 02:00:00,  10.50,54,1019.90,   1.67,270,BUENOS AIRES
2019-09-17 03:00:00,   9.80,57,1018.80,   1.11,270,BUENOS AIRES
2019-09-17 04:00:00,   9.10,60,1017.60,   1.67,270,BUENOS AIRES
2019-09-17 05:00:00,   9.00,60,1016.30,   1.11,270,BUENOS AIRES
2019-09-17 06:00:00,   9.40,50,1016.00,   1.67,270,BUENOS AIRES
2019-09-17 07:00:00,   9.70,50,1015.60,   0.00,0,BUENOS AIRES
2019-09-17 08:00:00,  11.00,46,1015.30,   3.06,270,BUENOS AIRES
2019-09-17 09:00:00,  13.80,37,1015.30,   1.94,270,BUENOS AIRES
2019-09-17 10:00:00,  16.80,30,1014.70,   3.61,270,BUENOS AIRES
2019-09-17 11:00:00,  19.30,24,1013.60,   1.94,270,BUENOS AIRES
2019-09-17 12:00:00,  20.70,23,1012.40,   3.61,270,BUENOS AIRES
2019-09-17 13:00:00,  22.60,22,1011.10,   2.50,230,BUENOS AIRES
2019-09-17 14:00:00,  23.70,21,1009.80,   1.94,230,BUENOS AIRES
2019-09-17 15:00:00,  24.20,22,1008.40,   4.72,320,BUENOS AIRES
2019-09-17 16:00:00,  24.00,21,1007.70,   5.28,270,BUENOS AIRES
2019-09-17 17:00:00,  23.30,21,1007.10,   3.61,230,BUENOS AIRES
2019-09-17 18:00:00,  22.40,24,1006.80,   2.50,270,BUENOS AIRES
2019-09-17 19:00:00,  20.90,34,1007.00,   3.61,270,BUENOS AIRES
2019-09-17 20:00:00,  20.60,33,1007.80,   2.50,270,BUENOS AIRES
2019-09-17 21:00:00,  18.30,42,1007.80,   4.17,270,BUENOS AIRES
2019-09-17 22:00:00,  17.50,47,1008.70,   3.06,270,BUENOS AIRES
2019-09-17 23:00:00,  16.90,50,1009.00,   1.11,270,BUENOS AIRES
2019-09-18 00:00:00,  16.00,54,1009.40,   1.67,270,BUENOS AIRES
2019-09-18 01:00:00,  15.10,57,1010.20,   1.67,90,BUENOS AIRES
2019-09-18 02:00:00,  14.60,57,1010.50,   1.67,50,BUENOS AIRES
2019-09-18 03:00:00,  14.10,53,1010.50,   0.56,90,BUENOS AIRES
2019-09-18 04:00:00,  13.30,56,1011.00,   0.56,90,BUENOS AIRES
2019-09-18 05:00:00,  12.90,56,1011.40,   1.11,140,BUENOS AIRES
2019-09-18 06:00:00,  13.00,55,1012.10,   1.11,140,BUENOS AIRES
2019-09-18 07:00:00,  11.20,76,1012.30,   0.56,140,BUENOS AIRES
2019-09-18 08:00:00,  11.90,60,1012.90,   1.11,90,BUENOS AIRES
2019-09-18 09:00:00,  14.70,46,1011.90,   1.94,90,BUENOS AIRES
2019-09-18 10:00:00,  17.00,38,1013.10,   0.56,140,BUENOS AIRES
2019-09-18 11:00:00,  17.80,33,1012.60,   1.11,50,BUENOS AIRES
2019-09-18 12:00:00,  17.80,43,1012.00,   1.94,320,BUENOS AIRES
2019-09-18 13:00:00,  18.60,45,1010.90,   3.06,360,BUENOS AIRES
2019-09-18 14:00:00,  19.70,42,1009.50,   3.06,360,BUENOS AIRES
2019-09-18 15:00:00,  19.00,41,1008.20,   2.50,320,BUENOS AIRES
2019-09-18 16:00:00,  20.20,32,1007.00,   2.50,360,BUENOS AIRES
2019-09-18 17:00:00,  19.90,34,1006.00,   2.50,360,BUENOS AIRES
2019-09-18 18:00:00,  19.20,43,1005.50,   4.17,360,BUENOS AIRES
2019-09-18 19:00:00,  18.60,55,1004.90,   1.67,360,BUENOS AIRES
2019-09-18 20:00:00,  18.60,52,1004.60,   1.67,320,BUENOS AIRES
2019-09-18 21:00:00,  18.60,51,1004.20,   2.50,320,BUENOS AIRES
2019-09-18 22:00:00,  18.20,61,1003.90,   3.61,320,BUENOS AIRES
2019-09-18 23:00:00,  18.60,52,1003.30,   3.06,320,BUENOS AIRES
2019-09-19 00:00:00,  18.00,54,1003.10,   2.50,320,BUENOS AIRES
2019-09-19 01:00:00,  17.10,58,1002.60,   3.61,320,BUENOS AIRES
2019-09-19 02:00:00,  17.30,52,1002.50,   3.61,320,BUENOS AIRES
2019-09-19 03:00:00,  17.00,51,1001.10,   3.61,320,BUENOS AIRES
2019-09-19 04:00:00,  17.30,45,1001.30,   4.72,320,BUENOS AIRES
2019-09-19 05:00:00,  16.50,48,1001.40,   3.06,320,BUENOS AIRES
2019-09-19 06:00:00,  15.60,52,1002.40,   2.50,320,BUENOS AIRES
