date;PM2,5;Cl;NO3;SO4;Na sol;NH4;Na no sol;Na total;Mg;Al;K;Ca;Ti;V;Cr;Mn;Fe;Co;Ni;Cu;Zn;As;Se;Mo;Ag;Cd;Sb;Ba;Pb;OCPk1 C;OCPk2 C;OCPk3 C;OCPk4 C;OCPk5 C;Pyrol C;ECPk1 C;ECPk2 C;ECPk3 C;ECPk4 C;ECPk5 C;ECPk6 C;C Orgánico;C Elemental;C Total
2019-05-03;14.3574702805469;0.147634881779279;0.344625448915157;0.437367010507976;0.307994412628698;0.0652224233924539;2.87613604555176;3.18413045818046;0.0770470839737141;0.182173035321692;0.185760624485794;0.23159838187783;0.00783859805442473;0.00180904865886014;0.00071570357306058;0.00366537032865879;0.163720262838912;7.42499052834151E-05;0;0.00636727907420156;0.00608259824973281;0.000387532432443451;0;0.000210328968139363;1.8914567426146E-05;0.000133818338958116;0.00265337411331175;0.00868983667011238;0.00721620254588435;1.4552304694075;1.51719708688247;0.605033747600128;1.10369972226513;0.0236217557697412;1.31340677216066;0.113822389671865;0.32846808453853;1.57240728214308;0.542414967011557;0.0224569726769655;0.0242740301001711;5.57172;1.27499;6.84671
2019-05-06;12.9958638798319;0.290993377570536;0.336003996411023;0.65757115437624;0.341677709270232;0.0572425241913671;3.16045148116775;3.50212919043799;0.0839421663378721;0.134923164372796;0.15525000411647;0.278693290147574;0.00404069268626635;0.00240099109573164;0.00190382786814092;0.00214024639532562;0.113598191640226;0.000146310997890112;0.000245535509013853;0.00471264021502662;0.0347454132404675;0.000412208266378796;0.000669806626580595;0.000403368885303643;6.90827111143538E-05;0.00900172463092423;0.00174581695243437;0.00712992916588429;0.0138065331032287;1.4603688048337;0.942919839571084;0.385956659372237;0.660041545548857;0.00581833172667368;0.42790975300043;0.0437687168400104;0.136008976607414;0.847070507769749;0.984534081757165;0.0603488030716571;0.0184502389749068;3.44343;1.64706;5.09049
2019-05-12;12.5253507226886;0.139320288875756;0.400408253288837;0.477344481780523;0.329178501211492;0.164228811013111;4.97004395821517;5.29922245942667;0;0.0139026651180677;0.150588431101156;0.00888660618788296;0.00189354502939531;0.00235936729365566;0.000273029871645272;0.00291028605441254;0.0800160135879788;2.04024191376487E-06;0;0.00505117214164188;0.0181571039592864;0.000870662272422387;0;0.000193651637028394;2.16642187690665E-05;0.000248535720246286;0.0013565629559076;0.00241250129721149;0.0246920974823175;1.51834156607342;1.58709854701429;0.606350966767448;0.990603865007638;0.0244037806004794;1.21791433484772;0.130927450082823;0.334971474436215;1.07206034375041;0.295214673983666;0.0183857617177458;0.0218923225262622;5.49402;0.63994;6.13397
2019-05-15;21.5398380830123;0.432096661945528;0.358592332272796;0.56374551361096;0.392761885899855;0.0296986228913579;8.73738134895223;9.13014323485209;0.11419988708204;0.067137069774552;0.131851924602207;0.11677999559455;0.00289911637109567;0.00244179601740339;0.000617206430266526;0.00420101757330769;0.203483261815058;0;0;0.008564993158437;0.0371202227634316;0.000151820636428213;0;0.000397300747997829;0;0.000259510844440402;0.00113377817290418;0.0139060252100037;0.00864144594265563;2.60563150093309;1.50611267394427;0.614796772985442;0.978605807806191;0.0335301450613377;2.20931558188071;0.171696648651626;0.593404366918091;2.91972679043523;0.838160659259517;0.0246941814819755;0.0251127297718473;7.4994;2.34796;9.84736
2019-05-18;14.3629953951914;0.135182320661755;0.372028255239553;0.496205502767579;0.288709799624253;0.108830719949213;7.69305699086864;7.98176679049289;0.129174626320821;0.1268801175108;0.151517730728748;0.205361343212958;0.00290078872291438;0.000155420782149146;0;0.00111510603840632;0.0350820800067386;2.05113161046263E-06;0;0.00319278775964263;0;0.000386340357241175;0;0.00016088209148637;0;2.71774938386299E-06;0.0015466700541684;0.00240933559337232;0.00880067154794723;1.31830466767;1.37166156762756;0.748353213126792;1.50607292380761;0.0182328852756384;0.38920799319039;0.0355023020443839;0.126374007738347;0.679531794613512;0.270139383259787;0.0130618199003238;0.0130130357323102;4.89874;0.73274;5.63148
2019-05-24;17.5062098155203;0.546758104738155;2.18533333333333;1.41639189825718;0.929178199866374;0.748271320381956;2.47112631059458;3.40030451046095;0.0994482958245706;0.141337333585418;0.232888613234533;0.315760044577174;0.00485703821087438;0.00239845110413452;0.00091181669901616;0.00573638991534401;0.109703195016333;2.03468928017314E-06;0;0.00807436536555379;0.0190103663129229;0.000567169164940324;0;0.000262131819612816;9.91625674279302E-05;0.000218821059397327;0.00476633914688553;0.00460583320976287;0.0149245486249972;1.82740132920199;1.59271343926743;0.60390829575213;0.899622812311189;0.022025334066494;1.64548213738207;0.211673237247599;0.416583756029928;1.31318137737187;0.323870221138672;0.0226234118641377;0.02251989851878;6.14169;0.64942;6.79111
2019-05-27;39.0206068307529;2.30268079800499;4.94666666666667;4.78238341968912;1.13563042855779;4.98765228844254;2.66555426802841;3.8011846965862;0.153231210665829;0.17576846449052;0.281151103932767;0.154083366502036;0.00521875551908001;0.00164413003185812;0.00376600945490924;0.00397020145394701;0.139546291386958;8.02401976708576E-05;0;0.0250892972803466;0.124881087000004;0.00144634705565602;0.00208196145236862;0.000585315813430569;8.26699225986974E-05;0.00149325136643731;0.0105723422459569;0.00924698951673335;0.135294272130972;3.1558370303769;2.19619245347572;0.821452128383604;1.31762098398093;0.0380323687997841;3.52099509620062;0.299581726691674;0.722425968453394;3.6084919564432;0.964557520601117;0.0284416010717315;0.0263155686935258;10.59827;2.11319;12.71146
2019-05-30;12.6107500723169;0.781795511221945;1.50333333333333;2.20772491756948;1.05898635105469;0.375370431346724;1.63234501457085;2.69133136562554;0.0291123974203145;0.0485845364791002;0.101215778753439;0;0.00138015519104933;0.000933947351977278;0.000769082060740342;0.00129192660438583;0.0619633570135312;0.000182960493288085;0;0.00724570708985834;0.0511385400874887;0.000694866677583917;3.62775051302822E-05;0.000172547842128275;1.72777820415176E-05;0.000161182616871688;0.00255114919563463;0.00376479899937268;0.030363790622153;1.1924067940425;0.764402926256887;0.328983116011282;0.538130750109911;0.0079531997221639;0.875174478496214;0.0736924865989919;0.213625826699324;1.17721700788496;0.553607304944926;0.017554359298983;0.0128254293983514;3.34761;1.16091;4.50853
2019-06-02;29.2084511687207;1.06701995012469;6.98266666666667;3.22892133772963;0.914192994177723;3.54955548238393;2.01173507063858;2.92592806481631;0.134958776297576;0.131136042229258;0.21610178087445;0.195231918832304;0.00355031936354775;0.0017427346412689;0.00149656292604641;0.00308684337291053;0.0634357691043601;1.91526240582564E-06;0;0.00400248920235849;0.0265041401942547;0.000641275352774012;0;0.000748001601916775;2.03371293766869E-05;0.000267897771561375;0.00260397360373219;0.0033502436245521;0.0147562180391548;1.8768023143359;1.47570507189908;0.619485025496647;0.887702607885682;0.0174574446758478;2.28391683951413;0.304742553035359;0.68300140580489;1.59994085288574;0.256353253838917;0.0138134140808505;0.016609995564102;6.73799;0.57591;7.31389
2019-06-11;19.1158823224688;0.155799142685468;0.862713287775482;1.03742252036258;0.311345951213202;0.806251647644858;3.08724670703828;3.39859265825148;0.11581663393208;0.128891264527358;0.240515323020845;0.229813346432796;0.00384931338759349;0.0018116416397628;0.000150250091358411;0.00485718418481838;0.0870948471499446;2.05065734369686E-06;0;0.00434411014847402;0.0300226638375909;0.000526769206349027;0;0.000216183713451163;2.17748145523892E-05;0.000162959919005824;0.00105287942713496;0.00551105068451363;0.00779344741698215;1.75300949797844;1.19255196641455;0.62132208367273;1.30928028235589;0.0283053737847913;1.02324735482687;0.0815854440254267;0.303246716538042;1.32771430257219;0.401837505031702;0.0143230675793345;0.0165874993628204;5.47473;1.10637;6.5811
2019-06-14;11.9805973321612;0.156709301099534;0.538525144356878;0.68457046311945;0.286935065300103;0.261075389906846;2.93714665331306;3.22408171861317;0.136238150715695;0.121115392722818;0.0912581837884502;0.199269208077326;0.00372074859278381;8.90278157979692E-05;0.000654802544385028;0.00108823303232364;0.0263852101191413;1.91497620268961E-06;0;0.0060611520139068;0.0206890334239228;0.000222962584552149;0;0.000289492756902392;0.000146512461822981;2.53734346856374E-06;0.00177723690960546;0.00356097029408387;0.0288679049215535;0.987462881184041;0.658886496700547;0.445050221621958;1.07855134981113;0.0102676929600308;0.00735197388085844;0.0134563528308102;0.0530824227859978;0.385714465654148;0.257197967757874;0.0086062853532883;0.00961757579460992;2.53262;0.93762;3.47024
2019-06-17;6.03248222996915;0.126684763791326;0.288347481617354;0.297625721855753;0.259525385413543;0.0616439470304296;2.68216176660815;2.94168715202169;0.120569148430545;0.109717295279731;0.113037430658937;0.106646334374367;0.00192542139800128;0.000116939797376395;0.00150578308971342;0.00133619948760388;0.0301947603764122;1.81505865617305E-06;0;0.00352470561203424;0.0120762840663041;0.000371335725216645;0.000255241932618756;0.000130862922353891;1.92731202808494E-05;0.00102897781375843;0.001347398569501;0.0019036816080429;0.0121517990430876;0.916481147522303;0.947250721901401;0.46903805703954;0.684105468747955;0.0103767702603375;0.760348848495388;0.069993110542886;0.181853910907409;0.678937347712719;0.285982311071333;0.0185099134686733;0.0177086188856393;3.38665;0.47876;3.86542
2019-06-20;12.5441389735994;0.112053296227669;0.499688802289129;0.496066467569942;0.267136779333627;0.256533644309019;3.02027843343088;3.2874152127645;0.0861062147674941;0.100430653507167;0.134504125548766;0.303033919605316;0.0029767180427983;0.00190196620356532;0.000688441975101433;0.00134591931358722;0.061629458420181;2.02337038109711E-06;0;0.00166390125080947;0.00237722805412354;0.000210939100792404;0;0.000199444437132901;0;2.68096575495367E-06;0.000699298856454739;0.00463513517113759;0.00405736243722038;1.39901510993638;1.03447599276427;0.501277781095689;0.859462750411312;0.0179378939354559;0.822117556956801;0.0590869874114287;0.218755820941659;1.09743169590738;0.548337444453936;0.019483144137154;0.0196776531236919;4.18732;1.12519;5.31252
2019-06-23;31.9199168505805;0.444448270351654;3.10768163009807;1.29915017531015;0.296668659707958;1.45423547822285;3.19036849450465;3.48703715421261;0.132308785882709;0.176401079886539;0.320912996949727;0.222531981037544;0.00345309717443555;0.00172287381232651;0.000842993851278644;0.00159734951485025;0.0642299843135633;2.10830485520653E-06;0;0.0234044125856321;0.0330502369934695;0.000935085213483525;0;0.000284093103378077;5.5199410639257E-05;0.000495326615175955;0.00375381895308762;0.00472583890603837;0.0244535744927892;2.45609071222033;1.78306926132417;0.77761837295519;1.10680069781886;0.0236498335811552;3.07658054547992;0.297252147881437;0.730096641446242;2.60560452148305;0.670347320246022;0.0237666245776503;0.0213257278774682;8.75809;1.2557;10.01378
2019-06-26;9.16178922850191;0.138682691817192;0.260334473327467;0.305357618502485;0.245246544031638;0.0309043106062839;2.58973023780728;2.83497678183892;0.0246738219673682;0.102542493214366;0.136883825136575;0.163819811056733;0.00376452499637926;0.000272777796468178;0.00027684179775975;0.00435256683420833;0.0720448103163631;2.01336208040852E-06;0;0.00212555043921094;0.0262943018652223;0.000266899047841532;0;0.000154090801428471;2.13787964442043E-05;0.00023372587829587;0.00141874428428627;0.00290874474338515;0.00605862951182445;1.09551822278455;1.08893637951077;0.427969379159701;0.63241459677626;0.012541558177438;0.893608247366024;0.0880577508697756;0.210137787297785;0.805639528490409;0.265018210242117;0.017255760722007;0.0168110223683233;3.70624;0.49392;4.20016
2019-06-29;7.25605952383957;0.143621479895201;0.268670697071428;0.266810946391427;0.262073126998062;0.0668085305862519;2.71280383518961;2.97487696218767;0.0390164326743569;0.0270993802275676;0.0905514124000509;0;0.000640447224774642;0.000150073253250025;0.00177701688051663;0.000280708685462898;0.0107516536888051;1.89952702427873E-06;0;0.00383336577482703;0;0.000100317821206209;0;0.000456725096033605;0;2.51687330716932E-06;0.0011100624602765;0.00151942538646134;0.00270792609150167;0.839155400196269;0.803606735066672;0.39721802119115;0.777986575124413;0.00668901062245229;0.110515920272237;0.0151449322312283;0.0591073137491294;0.414213926430104;0.260703179899981;0.00803522824027071;0.00933937419844166;2.51557;0.64151;3.15708
2019-07-08;16.7625784024269;0.113577338751702;0.478693791852112;0.244581045187271;0.278475987998756;0.240195738127044;3.00446561553012;3.28294160352888;0.128258436041967;0.121127327578806;0.23326415173909;0.224151618618033;0.00361261221015183;0.000969955444329467;0.000111772107930885;0.00152301589429415;0.0598488109536531;2.07663373696338E-06;0;0.00155729497427863;0;0.000216295194112088;0;0.000166898443361048;0;2.75153970147648E-06;0.000416738708488002;0.00410585619323131;0.00145806123425278;1.63716114330422;1.23188401147847;0.501569338677499;0.768576920396614;0.0139962292940832;1.33750331768522;0.120512986309041;0.349008224408089;1.17072999450891;0.412491159427189;0.026538302092076;0.0219031901640762;5.03196;0.74781;5.77977
2019-07-11;33.3456550668541;0.185024358732973;1.36367408927097;0.746076990740981;0.263342617564538;1.31101364223493;3.11774869656637;3.38109131413091;0.178100795502033;0.173860752497606;0.372404668895065;0.323469585929536;0.00446879049985393;0.00251949148550026;0.000613904445304159;0.00257724947944496;0.0797257875345705;9.36636361538956E-05;0;0.00773804931519716;0.0438049535946571;0.000670690641261229;0;0.000236939513902116;3.99403041267291E-05;0.000242848827259142;0.00104053350884787;0.00491732592926154;0.0148122934716117;2.49504683707838;1.83795168345353;0.717619097042557;1.25223784451846;0.0260106451502297;2.41225016991146;0.26136735788303;0.701137887222777;2.24286306297449;0.732772642573575;0.0290569352649021;0.0261780207770753;8.28987;1.56551;9.85538
2019-07-14;25.0779982579733;0.224400411320914;1.88310367969334;0.819780215581849;0.244900275000451;2.59074423904945;2.76123428057163;3.00613455557208;0.116713040081979;0.116898155300271;0.191837211860837;0.0874572816126874;0.003474280987209;0.00341434240262717;1.58608662305659E-05;0.0014220019456044;0.0722024390377741;2.01934762686017E-06;0;0.00541000553062626;0.0277138030430554;0.000535605330501178;0;0.000234120425222126;0;0.000271167570858203;0.00205692709000517;0.00372260542024161;0.00886647825012414;2.30271471193324;1.28148450066362;0.581058085209393;1.04107179121609;0.0239089927162283;1.49098845974403;0.16325136633484;0.395683366494178;1.54325958070503;0.575766956068383;0.0248239024686245;0.0175376700850772;6.27515;1.2139;7.48905
2019-07-17;11.8555987665266;0.126951586734498;0.295685133744258;0.319254317075387;0.251957881279683;0.83885704423867;2.65928432003049;2.91124220131018;0.0905848295210756;0.114377756597704;0.132643589050673;0.131116141736144;0.00774984238798311;0.000667615998543354;0;0.00309231237169428;0.068711420865176;2.02466739147961E-06;0;0.00502728202736363;0.010572988958312;0.000150128630771306;0;0.000257248791916388;2.14988413911511E-05;0.000134134361539376;0.000544541743030519;0.00195744923611698;0.00295504984660083;1.36433247705918;1.10400038873678;0.473712374434558;0.88666776191534;0.0174034426420877;0.717415912240138;0.0632258768795734;0.178662047642854;0.770932666565802;0.384691400925526;0.0258173202287334;0.0175695053232554;4.11628;0.70801;4.82429
2019-07-21;12.0711829714643;0.125228996814608;0.205971562437927;0.262913292134395;0.256088079920909;0.0244688500252892;0.431697242565784;0.687785322486693;0.117641219484896;0.264649129368599;0.487937996397643;0.365517533949209;0.0120808931635362;0.00108201917741637;0.00116408088092864;0.00499021934357115;0.196330180890989;0.00107264984576083;0.00275144116145895;0.0219624495887535;0.0531346041703744;0.00021106902581744;0;0.00176893256245557;0.00244830617690173;0.000287305075580274;0.000915345756129905;0.00599952657017664;0.0107175939117734;1.33817971394384;1.13891863035218;0.514888379424864;0.822004131543744;0.00751843442322815;1.07503454038882;0.108926972996994;0.72640946182531;0.692384542383828;0.162921980753595;0.0162222052414076;0.022284365485597;3.77478;0.61384;4.38861
2019-07-23;8.93759226385474;0.182615236312548;0.401521844614758;0.147013711421914;0.220046458929585;0.0822892485285564;0.63718723239094;0.857233691320526;0.128624358626271;0.159904207927778;0.622436315514835;0.325649219967265;0.00560270260354006;0.000574905204577839;0.00073927195058146;0.00294586734668005;0.115645299236232;0.000200149878395443;0.00209688461253048;0.0389145019857708;0.118987768797164;0.000451212455106206;0.000654832070018354;0.00101942663980815;0.00234428935910458;0.000628537057475292;0.00476055982720483;0.0066435491132208;0.036271549961548;1.48096159258042;0.924639613340847;0.37599882828452;0.554880571242348;0.00634181108912949;1.8068487844272;0.126268975570936;0.934924113901494;1.50768655295523;0.212022915366072;0.015101320674597;0.0190254332673885;4.2183;0.97474;5.19304
2019-07-26;18.4325089028181;0.162277666663853;0.529889727297403;0.116435832783496;0.243250917422285;0.0815814431191361;0.363311978510385;0.60656289593267;0.0933172314601926;0.083818939531904;0.227717727090794;0.35571386977234;0.00380811103708166;0.000574093839994456;0.000204542395047946;0.00201095459951802;0.0953801898590497;0;9.81392236867178E-05;0.0126301622966222;0.109210287633759;0.000534641772689725;0;0.000606565501497649;0.00618412966718011;0.00016128747571938;0.00289341946553615;0.00555116975119496;0.0109577012283592;1.36755379448359;0.870980282020709;0.377818970720299;0.640401153955571;0.00558125001658425;1.17956022344575;0.0839714928952794;0.671382303122037;0.92935172838481;0.180853562034685;0.0107096801791592;0.0156906839537197;3.39258;0.67472;4.0673
2019-07-29;26.9718284451319;0.28054738362967;0.91655791666924;0.394637053416861;0.275482974854523;0.45553669275416;0.423840253336956;0.699323228191479;0.134362288702008;0.164081679516321;0.638439828127743;0.295322570126228;0.00653115390190417;0.00152616758762112;0.00328891463044629;0.00498630246778006;0.137119684086217;0.000153233260971014;0.00180317868980131;0.0218198255808571;0.0932975284317577;0.000577849247321204;0.000694488796976593;0.0066620884946396;0.00531829569864433;0.00136458996586969;0.00660412705803633;0.00697988085620678;0.0218807300772279;2.25710441123232;1.45677157550315;0.540494359655851;0.785717906800106;0.00847122599611992;2.82748062462201;0.197305071541386;1.39653025395454;2.09013523653841;0.308873924373103;0.0184784427701947;0.0197584361176129;6.76447;1.16369;7.92816
2019-08-01;14.0644609409289;0.128236582392249;0.130487343048206;0.0710456321913098;0.233992446563711;0.0158779361074891;0.882552965328618;1.11654541189233;0.0869319836022531;0.392498363260427;1.14102905297435;0.722343417522264;0.0216052520894878;0.00109625904399381;0.00165101572872841;0.00869859862727598;0.291058629262934;0.000267530303951766;0.00653802940741205;0.0247349139112793;0.0571377218380289;0.000167557018813806;0;0.000555671564587898;0.00207079084452183;0.00016382478087294;0.00105426266746101;0.0101918635933313;0.00506053492108038;1.1538426403088;0.948796157577842;0.361473916951948;0.605688076077942;0.00399472639901265;0.462803844816795;0.0455008956435711;0.216981823309799;0.496515198102055;0.138305232237031;0.0176352543620195;0.0147610016075589;2.35522;0.42448;2.7797
2019-08-04;9.95126781510965;0.10989399864411;0.266434736193897;0.121221932070053;0.287545489940117;0.0292842324880892;1.75542329264849;2.0429687825886;0.257755754366458;0.285311499252681;1.95222962698818;0.877670524272852;0.0109163835128272;0.000847190642169602;6.79198629139163E-05;0.00458152880087255;0.122854536863583;0.000316940620894091;0.00889351993442227;0.0360796822199787;0.0843003249251977;0.000195658969845047;0;0.000410949564174254;0.00317169578666307;0.00027592252409295;0.000482055898120119;0.00525001459073808;0.00573900017501417;1.16538994232999;0.982671322558946;0.387989751290259;0.651588185063492;0.00467114891594229;0.672793745353264;0.0530756262681013;0.406217137510761;0.428151726519036;0.135203831049762;0.0146436845678116;0.0134573596566293;2.66771;0.33496;3.00267
2019-08-07;9.45537370823484;0.29515247093293;0.389818505984023;0.45816054484353;0.299978678554583;0.151587537465308;1.56925097716446;1.86922965571905;0.140238667915438;0.231615083420448;1.66627905503159;0.779477682726272;0.0104802533155505;0.00314434185292009;0.00111954382525938;0.00551465097743854;0.194786157834064;0.000838622889540878;0.0126756510900958;0.0477977387049322;0.0853096549583483;0.000606931867423483;0.000574787738243891;0.000781038356141567;0.00202262283967034;0.000348759110158973;0.0033839852082619;0.0147233682778726;0.0213793726598782;1.51928616636712;0.96030607874312;0.361552206202173;0.636769532195689;0.00487110288217071;0.940917019792654;0.0765080822005666;0.532941071834876;1.31267751614342;0.349162625003532;0.020543345921358;0.016434674983637;3.37492;1.32969;4.70461
2019-08-10;9.1832061938026;0.123588139996699;0.494273313651701;0.117723951175303;0.320750240959025;0.0450710048774296;1.83254194744391;2.15329218840293;0.233635426014983;0.287746515388906;1.84351813571805;0.129010958867702;0.00994594442631655;0.00162422687332305;0.0022518801825445;0.00460410162751375;0.163037984079391;0.000336182433801526;0.0126871703341581;0.084061859667365;0.0685814366409946;0.000319525399556822;0;0.000480811590590344;0.00268315516186143;0.000129178612279796;0.00160552650152362;0.00698495227913095;0.00418700200303452;1.51430257597359;1.49454884393834;0.488255563766491;0.733583543969664;0.00654693681891925;0.931361272813603;0.0864673231398092;0.613087253864816;0.458172313742151;0.105881935023976;0.0267280863164726;0.018132879208756;3.9653;0.3339;4.2992
