date,PM2.5,Cl,NO3,SO4,Na,NH4,Mg,Al,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sb,Ba,Pb,OCPk1 C,OCPk2 C,OCPk3 C,OCPk4 C,OCPk5 C,Pyrol C,ECPk1 C,ECPk2 C,ECPk3 C,ECPk4 C,ECPk5 C,ECPk6 C,C Orgánico,C Elemental,C Total,Event,ws,wd,temp,rh,pres,blh
2019-09-27 23:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,1.5,1,290.1,60,1017,630.6
2019-09-28 00:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,5.1,358,289.8,60,1017,676.8
2019-09-28 01:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.1,324,288.6,67,1017,714.6
2019-09-28 02:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,7.2,358,288.2,69,1017,722.1
2019-09-28 03:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,2.1,2,287.8,72,1017,705.9
2019-09-28 04:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.6,1,287.9,72,1017,680.9
2019-09-28 05:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,5.1,3,287.1,77,1017,653
2019-09-28 06:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.6,317,286.6,81,1017,610.8
2019-09-28 07:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,1.5,5,286.8,79,1018,562.1
2019-09-28 08:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.6,322,286.6,84,1017,519.4
2019-09-28 09:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.1,316,287.6,84,1017,503.3
2019-09-28 10:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,3.1,324,289.6,69,1017,478.4
2019-09-28 11:00:00,14.12,0.3813,0.2856,0.3128,0.3164,0.06329,0.06464,0.08478,0.1612,0.1119,0.00479,0.001652,0.0004834,0.001568,0.07831,0.0001305,0,0.003395,0,0,0,0.0001301,1.75e-05,0,0.0008005,0.00421,0.0009149,1.168,1.161,0.4768,0.633,0.00739,0.7843,0.07793,0.5328,0.6837,0.1696,0.01533,0.01596,3.204,0.6741,3.878,SN,4.1,318,290.9,63,1016,477.9
2019-09-30 12:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,3.6,176,298.4,47,999,553.3
2019-09-30 13:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,4.1,93,296.2,61,999,585.7
2019-09-30 14:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,1.5,86,295.6,62,998,685.4
2019-09-30 15:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.1,92,297.9,53,997,819.5
2019-09-30 16:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,50,298.8,47,997,384.4
2019-09-30 17:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,1.5,48,297.8,53,997,482.3
2019-09-30 18:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,94,295.6,60,998,342.4
2019-09-30 19:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,3.1,88,294.6,64,999,416.7
2019-09-30 20:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,137,294.1,70,999,469
2019-09-30 21:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,3.1,143,293.6,68,1000,444.3
2019-09-30 22:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,4.1,90,293.1,70,1001,381.4
2019-09-30 23:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,3.6,139,292.4,71,1001,436.9
2019-10-01 00:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,143,289.6,88,1000,538.1
2019-10-01 01:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,91,289.4,87,999,547.8
2019-10-01 02:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,4.1,145,288.4,93,1000,542.9
2019-10-01 03:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,5.1,136,287.1,95,1002,554.7
2019-10-01 04:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,5.7,138,286.1,90,1000,627
2019-10-01 05:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,2.6,136,285.9,82,1000,659.2
2019-10-01 06:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,5.1,86,285.1,87,1003,670.4
2019-10-01 07:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,5.7,90,284.6,94,1003,652.2
2019-10-01 08:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,3.1,142,284.8,94,1004,674.7
2019-10-01 09:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,1.5,184,285.6,88,1005,695.6
2019-10-01 10:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,1.5,143,286.1,86,1007,609.3
2019-10-01 11:00:00,21.64,0.1478,0.4814,0.5659,0.2691,0.2254,0.008364,0.1076,0.2078,0.1111,0.006058,0.001253,0.0005932,0.002973,0.09665,0,0,0.00568,0.00579,0.0003421,0,0.0001302,0.0002862,0.0002564,0.001953,0.00291,0.01968,1.5,1.615,0.5533,0.8024,0.006581,1.784,0.188,1.189,1.236,0.1723,0.0206,0.02124,5.27,1.008,6.278,S,4.6,145,285.9,84,1005,622.2
2019-10-03 12:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.1,142,286.2,59,1025,750.7
2019-10-03 13:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.1,95,287.9,54,1023,833.3
2019-10-03 14:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,5.1,86,287.9,52,1022,861.7
2019-10-03 15:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.1,94,287.4,51,1022,883.9
2019-10-03 16:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,1,145,286.6,59,1021,871.3
2019-10-03 17:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,6.7,93,286.4,66,1020,850.7
2019-10-03 18:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,6.2,87,286.4,72,1021,832.5
2019-10-03 19:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,6.2,95,286.6,70,1022,852.1
2019-10-03 20:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,5.1,52,286.9,71,1022,923.4
2019-10-03 21:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,6.2,49,286.6,76,1022,988
2019-10-03 22:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,6.7,92,286.1,72,1022,860
2019-10-03 23:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.1,54,286.8,76,1021,863.4
2019-10-04 00:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,5.1,47,286.9,76,1021,799.3
2019-10-04 01:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.6,48,286.9,80,1020,790.7
2019-10-04 02:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.6,93,286.6,81,1019,804.7
2019-10-04 03:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.6,90,286.6,81,1019,848.5
2019-10-04 04:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.6,86,286.8,80,1018,909
2019-10-04 05:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.1,88,286.9,86,1018,937.9
2019-10-04 06:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.1,87,285.1,94,1018,930.3
2019-10-04 07:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,3.6,94,285.4,94,1018,854.7
2019-10-04 08:00:00,16.09,0.3126,0.2293,0.7035,0.2862,0.1018,0.02355,0.07042,0.1148,0.09851,0.004929,0.002003,0.0005202,0.001745,0.08429,6.227e-05,0.001677,0.002592,0,0.0001546,0,0.0001161,8.702e-05,0.0001455,0.0004136,0.003289,0.005291,1.018,0.7952,0.2582,0.4724,0.002536,0.3305,0.02587,0.1707,0.6901,0.3163,0.03839,0.01808,1.947,0.8955,2.843,,2.1,89,286.1,89,1018,817
