date,NO,NO2,NOx,CO,O3,SO2,aqsite,t2,rh2,slp,wspd,wdir,calm,meteosite,gas_emcycle,aer_emcycle,month,U,V,daynight,datatype
2019-07-21T22:00:00Z,0.0025466666666666667,0.010011666666666667,0.01256,0.15598666666666666,0.009638333333333332,0.0022105860078355,CNEA-CAC,13,80,1007.9,6.11,50,0,OBS,0.603,0.743054029800704,07,5.8959424340868125,-1.603110356131005,night,training
2019-07-21T23:00:00Z,0.001895,0.010151666666666666,0.01205,0.13986166666666666,0.011576666666666666,0.002101281193090932,CNEA-CAC,12.7,79,1009.8,1.67,180,0,OBS,0.495,0.831776899030639,07,-0.999428315326623,-1.337924901675497,night,training
2019-07-22T00:00:00Z,0.0016583333333333333,0.00959,0.01125,0.136105,0.011491666666666667,0.002120309711679702,CNEA-CAC,12.3,79,1011,2.5,140,0,OBS,0.418,0.665421519224511,07,-0.49453393501067056,2.4505991486007788,night,training
2019-07-22T01:00:00Z,0.0012933333333333334,0.0075383333333333335,0.00883,0.11716666666666667,0.011783333333333333,0.002019338230268463,CNEA-CAC,12.2,69,1011.9,3.06,90,0,OBS,0.44,0.554517932687093,07,-1.3711052653552607,2.735629790617707,night,training
2019-07-22T02:00:00Z,7.416666666666666e-4,0.005678333333333333,0.00642,0.104285,0.013688333333333334,0.002030033415523897,CNEA-CAC,11.7,71,1012.9,3.61,90,0,OBS,0.418,0.468606703679233,07,-1.617545754226304,3.227327955598014,night,training
2019-07-22T03:00:00Z,0.0011016666666666666,0.006371666666666667,0.007478333333333333,0.10901166666666667,0.013378333333333332,0.002054061934112665,CNEA-CAC,12.1,59,1013.7,1.94,140,0,OBS,0.275,0.426952774463301,07,-0.3837583335682803,1.9016649393142044,night,training
2019-07-22T04:00:00Z,0.0026416666666666667,0.010376666666666666,0.013015,0.115405,0.010405000000000001,0.002109757119368099,CNEA-CAC,11.9,60,1014.3,4.17,140,0,OBS,0.22,0.374885362943387,07,-0.8248826035977984,4.0875993798660994,night,training
2019-07-22T05:00:00Z,0.00776,0.016305,0.024065,0.16241833333333333,0.006325000000000001,0.0020654523046235336,CNEA-CAC,11.7,62,1014.5,2.5,180,0,OBS,0.286,0.364471880639404,07,-1.4961501726446453,-2.002881589334576,night,training
2019-07-22T06:00:00Z,0.024168333333333333,0.02427,0.048431666666666665,0.2608066666666667,0.002476666666666665,0.0020761474898789677,CNEA-CAC,10.4,67,1014.3,3.61,140,0,OBS,0.539,0.395712327551352,07,-0.7141070021554082,3.5386651705795247,morning,training
2019-07-22T07:00:00Z,0.03521,0.026118333333333334,0.06133333333333333,0.36367333333333335,0.0023866666666666654,0.002336842675134402,CNEA-CAC,10.1,70,1015.4,1.67,140,0,OBS,1.0934,0.479020185983216,07,-0.3303486685871279,1.6370002312653202,morning,training
2019-07-22T08:00:00Z,0.044026666666666665,0.02699,0.071015,0.43605666666666665,0.0018483333333333338,0.0024875378603898338,CNEA-CAC,9.9,70,1016.5,1.11,140,0,OBS,1.463,1.03093474809431,07,-0.21957306714473773,1.088066021978746,morning,training
2019-07-22T09:00:00Z,0.046695,0.027983333333333332,0.07467166666666666,0.451125,0.002488333333333332,0.002364899712311932,CNEA-CAC,10.4,67,1017.4,2.5,140,0,OBS,1.485,1.42664707564567,07,-0.49453393501067056,2.4505991486007788,morning,training
2019-07-22T10:00:00Z,0.027343333333333334,0.026586666666666668,0.05393,0.3342016666666667,0.0034666666666666665,0.002467261564234033,CNEA-CAC,11.8,61,1017.8,3.06,140,0,OBS,1.463,1.4683010048616,07,-0.6053095364530607,2.9995333578873535,morning,training
2019-07-22T11:00:00Z,0.019396666666666666,0.024446666666666665,0.04385,0.27579,0.0057849999999999985,0.0026829567494894672,CNEA-CAC,12.7,51,1019,4.17,140,0,OBS,1.441,1.4683010048616,07,-0.8248826035977984,4.0875993798660994,morning,training
2019-07-22T12:00:00Z,0.010368333333333334,0.019846666666666665,0.03023,0.22871333333333332,0.009819999999999999,0.0025986519347449,CNEA-CAC,14.2,45,1019.2,4.17,140,0,OBS,1.4245,1.47871448716558,07,-0.8248826035977984,4.0875993798660994,day,training
2019-07-22T13:00:00Z,0.009256666666666667,0.020236666666666667,0.029496666666666668,0.21868833333333335,0.009600000000000001,0.002499347120000335,CNEA-CAC,16.3,41,1018.9,3.06,140,0,OBS,1.419,1.47871448716558,07,-0.6053095364530607,2.9995333578873535,day,training
2019-07-22T14:00:00Z,0.009958333333333333,0.020548333333333335,0.030498333333333332,0.22059666666666666,0.010265,0.002471708971922438,CNEA-CAC,15.3,38,1018.8,3.61,140,0,OBS,1.408,1.48912796946956,07,-0.7141070021554082,3.5386651705795247,day,training
